Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;Device Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Movistar;Risaralda, Colombia;;sep-18;345;105;N/A;cellular;median;105;49;10989;6583;10.99;6.58
Movistar;San Andrés and Providencia, Colombia;;sep-18;14;10;N/A;cellular;median;10;194;1374;709;1.37;0.71
Movistar;Santander Department, Colombia;;sep-18;881;372;N/A;cellular;median;372;61;15162;6605;15.16;6.61
Movistar;Sucre, Colombia;;sep-18;93;25;N/A;cellular;median;25;57;16251;13935;16.25;13.94
Movistar;Tolima, Colombia;;sep-18;325;149;N/A;cellular;median;149;31;12506;4990;12.51;4.99
Movistar;Valle del Cauca, Colombia;;sep-18;2209;961;N/A;cellular;median;961;39;16332;10482;16.33;10.48
Movistar;Guaviare, Colombia;;sep-18;40;17;N/A;cellular;median;17;35;9312;6518;9.31;6.52
Movistar;Antioquia, Colombia;;oct-18;2541;942;N/A;cellular;median;942;50;13419;6784;13.42;6.78
Movistar;Arauca, Colombia;;oct-18;5;3;N/A;cellular;median;3;134;17079;1388;17.08;1.39
Movistar;Atlantico, Colombia;;oct-18;494;183;N/A;cellular;median;183;65;14112;8203;14.11;8.20
Movistar;Bogota, Colombia;;oct-18;8933;3210;N/A;cellular;median;3210;31;10600;6859;10.60;6.86
Movistar;Bolivar, Colombia;;oct-18;339;133;N/A;cellular;median;133;69;11458;7589;11.46;7.59
Movistar;Boyaca, Colombia;;oct-18;404;144;N/A;cellular;median;144;38;8809;3759;8.81;3.76
Movistar;Caldas, Colombia;;oct-18;203;105;N/A;cellular;median;105;53;12736;5525;12.74;5.53
Movistar;Caquetá, Colombia;;oct-18;133;40;N/A;cellular;median;40;45;5156;4729;5.16;4.73
Movistar;Casanare, Colombia;;oct-18;115;37;N/A;cellular;median;37;47;6795;1406;6.80;1.41
Movistar;Cauca Department, Colombia;;oct-18;191;80;N/A;cellular;median;80;49;6362;4439;6.36;4.44
Movistar;Cesar, Colombia;;oct-18;290;89;N/A;cellular;median;89;73;6875;4808;6.88;4.81
Movistar;Choco, Colombia;;oct-18;29;15;N/A;cellular;median;15;59;6054;4347;6.05;4.35
Movistar;Cordoba, Colombia;;oct-18;156;48;N/A;cellular;median;48;74;2893;3928;2.89;3.93
Movistar;Cundinamarca, Colombia;;oct-18;1223;528;N/A;cellular;median;528;36;5422;3165;5.42;3.17
Movistar;Huila, Colombia;;oct-18;412;138;N/A;cellular;median;138;44;9158;6150;9.16;6.15
Movistar;La Guajira, Colombia;;oct-18;206;62;N/A;cellular;median;62;95;4742;5710;4.74;5.71
Movistar;Magdalena, Colombia;;oct-18;242;88;N/A;cellular;median;88;70;9255;9534;9.26;9.53
Movistar;Meta, Colombia;;oct-18;420;153;N/A;cellular;median;153;39;8995;4623;9.00;4.62
Movistar;Narino, Colombia;;oct-18;355;136;N/A;cellular;median;136;54;12710;8822;12.71;8.82
Movistar;North Santander, Colombia;;oct-18;217;70;N/A;cellular;median;70;77;8667;4355;8.67;4.36
Movistar;Putumayo, Colombia;;oct-18;58;14;N/A;cellular;median;14;59;12340;5383;12.34;5.38
Movistar;Quindio, Colombia;;oct-18;199;91;N/A;cellular;median;91;51;13249;7635;13.25;7.64
Movistar;Risaralda, Colombia;;oct-18;415;145;N/A;cellular;median;145;52;15409;6373;15.41;6.37
Movistar;San Andrés and Providencia, Colombia;;oct-18;127;45;N/A;cellular;median;45;198;1158;847;1.16;0.85
Movistar;Santander Department, Colombia;;oct-18;1320;553;N/A;cellular;median;553;70;11923;6148;11.92;6.15
Movistar;Sucre, Colombia;;oct-18;91;34;N/A;cellular;median;34;67;9529;4650;9.53;4.65
Movistar;Tolima, Colombia;;oct-18;436;185;N/A;cellular;median;185;34;12102;5830;12.10;5.83
Movistar;Valle del Cauca, Colombia;;oct-18;2809;1295;N/A;cellular;median;1295;44;15410;9337;15.41;9.34
Movistar;Guaviare, Colombia;;oct-18;41;10;N/A;cellular;median;10;34;7780;7876;7.78;7.88
Movistar;Antioquia, Colombia;;nov-18;2128;985;N/A;cellular;median;985;58;12282;6465;12.28;6.47
Movistar;Arauca, Colombia;;nov-18;3;3;N/A;cellular;median;3;64;3905;4220;3.91;4.22
Movistar;Atlantico, Colombia;;nov-18;449;185;N/A;cellular;median;185;64;16194;9978;16.19;9.98
Movistar;Bogota, Colombia;;nov-18;6560;2872;N/A;cellular;median;2872;35;10487;6304;10.49;6.30
Movistar;Bolivar, Colombia;;nov-18;261;128;N/A;cellular;median;128;66;14085;6523;14.09;6.52
Movistar;Boyaca, Colombia;;nov-18;287;140;N/A;cellular;median;140;41;10783;3474;10.78;3.47
Movistar;Caldas, Colombia;;nov-18;177;92;N/A;cellular;median;92;66;11205;5881;11.21;5.88
Movistar;Caquetá, Colombia;;nov-18;73;34;N/A;cellular;median;34;45;11939;4990;11.94;4.99
Movistar;Casanare, Colombia;;nov-18;82;44;N/A;cellular;median;44;44;14979;4177;14.98;4.18
Movistar;Cauca Department, Colombia;;nov-18;145;77;N/A;cellular;median;77;69;8013;4635;8.01;4.64
Movistar;Cesar, Colombia;;nov-18;229;109;N/A;cellular;median;109;70;9070;7910;9.07;7.91
Movistar;Choco, Colombia;;nov-18;58;18;N/A;cellular;median;18;63;7125;5732;7.13;5.73
Movistar;Cordoba, Colombia;;nov-18;76;38;N/A;cellular;median;38;65;8803;11541;8.80;11.54
Movistar;Cundinamarca, Colombia;;nov-18;1139;493;N/A;cellular;median;493;41;5327;3075;5.33;3.08
Movistar;Huila, Colombia;;nov-18;328;143;N/A;cellular;median;143;45;13042;5190;13.04;5.19
Movistar;La Guajira, Colombia;;nov-18;136;49;N/A;cellular;median;49;71;5925;5822;5.93;5.82
Movistar;Magdalena, Colombia;;nov-18;157;78;N/A;cellular;median;78;71;8271;7006;8.27;7.01
Movistar;Meta, Colombia;;nov-18;237;126;N/A;cellular;median;126;38;13541;5869;13.54;5.87
Movistar;Narino, Colombia;;nov-18;232;115;N/A;cellular;median;115;78;10862;6976;10.86;6.98
Movistar;North Santander, Colombia;;nov-18;149;73;N/A;cellular;median;73;72;14140;6225;14.14;6.23
Movistar;Putumayo, Colombia;;nov-18;44;17;N/A;cellular;median;17;47;4013;2522;4.01;2.52
Movistar;Quindio, Colombia;;nov-18;190;86;N/A;cellular;median;86;64;15671;8259;15.67;8.26
Movistar;Risaralda, Colombia;;nov-18;319;128;N/A;cellular;median;128;58;12743;8187;12.74;8.19
Movistar;San Andrés and Providencia, Colombia;;nov-18;52;29;N/A;cellular;median;29;190;1621;862;1.62;0.86
Movistar;Santander Department, Colombia;;nov-18;1492;566;N/A;cellular;median;566;62;12058;6064;12.06;6.06
Movistar;Sucre, Colombia;;nov-18;32;22;N/A;cellular;median;22;65;6934;4053;6.93;4.05
Movistar;Tolima, Colombia;;nov-18;324;162;N/A;cellular;median;162;39;12402;5768;12.40;5.77
Movistar;Valle del Cauca, Colombia;;nov-18;2727;1305;N/A;cellular;median;1305;54;14206;8586;14.21;8.59
Movistar;Guaviare, Colombia;;nov-18;52;15;N/A;cellular;median;15;43;10359;8384;10.36;8.38
Movistar;Antioquia, Colombia;;Dec 2018;1966;957;N/A;cellular;median;957;47;12079;6382;12.08;6.38
Movistar;Arauca, Colombia;;Dec 2018;5;5;N/A;cellular;median;5;73;23604;4464;23.60;4.46
Movistar;Atlantico, Colombia;;Dec 2018;384;182;N/A;cellular;median;182;65;16287;8420;16.29;8.42
Movistar;Bogota, Colombia;;Dec 2018;5352;2529;N/A;cellular;median;2529;30;11657;6911;11.66;6.91
Movistar;Bolivar, Colombia;;Dec 2018;217;99;N/A;cellular;median;99;67;15051;9176;15.05;9.18
Movistar;Boyaca, Colombia;;Dec 2018;311;140;N/A;cellular;median;140;38;9909;4611;9.91;4.61
Movistar;Caldas, Colombia;;Dec 2018;167;96;N/A;cellular;median;96;52;11883;4336;11.88;4.34
Movistar;Caquetá, Colombia;;Dec 2018;61;26;N/A;cellular;median;26;39;9169;5137;9.17;5.14
Movistar;Casanare, Colombia;;Dec 2018;84;44;N/A;cellular;median;44;39;12911;4049;12.91;4.05
Movistar;Cauca Department, Colombia;;Dec 2018;123;73;N/A;cellular;median;73;41;16174;5920;16.17;5.92
Movistar;Cesar, Colombia;;Dec 2018;199;88;N/A;cellular;median;88;70;6488;6910;6.49;6.91
Movistar;Choco, Colombia;;Dec 2018;34;15;N/A;cellular;median;15;55;9069;4861;9.07;4.86
Movistar;Cordoba, Colombia;;Dec 2018;95;33;N/A;cellular;median;33;64;8409;6886;8.41;6.89
Movistar;Cundinamarca, Colombia;;Dec 2018;1007;506;N/A;cellular;median;506;35;3695;2077;3.70;2.08
Movistar;Huila, Colombia;;Dec 2018;350;159;N/A;cellular;median;159;40;10072;4847;10.07;4.85
Movistar;La Guajira, Colombia;;Dec 2018;133;57;N/A;cellular;median;57;71;7508;6500;7.51;6.50
Movistar;Magdalena, Colombia;;Dec 2018;135;76;N/A;cellular;median;76;70;8476;12182;8.48;12.18
Movistar;Meta, Colombia;;Dec 2018;224;129;N/A;cellular;median;129;37;9223;3432;9.22;3.43
Movistar;Narino, Colombia;;Dec 2018;303;117;N/A;cellular;median;117;46;15511;7932;15.51;7.93
Movistar;North Santander, Colombia;;Dec 2018;214;102;N/A;cellular;median;102;71;14915;7288;14.92;7.29
Movistar;Putumayo, Colombia;;Dec 2018;27;18;N/A;cellular;median;18;58;3202;1186;3.20;1.19
Movistar;Quindio, Colombia;;Dec 2018;206;89;N/A;cellular;median;89;49;12084;6491;12.08;6.49
Movistar;Risaralda, Colombia;;Dec 2018;265;116;N/A;cellular;median;116;48;11487;7234;11.49;7.23
Movistar;San Andrés and Providencia, Colombia;;Dec 2018;103;43;N/A;cellular;median;43;170;591;820;0.59;0.82
Movistar;Santander Department, Colombia;;Dec 2018;1406;552;N/A;cellular;median;552;63;10898;6314;10.90;6.31
Movistar;Sucre, Colombia;;Dec 2018;59;30;N/A;cellular;median;30;60;9847;5651;9.85;5.65
Movistar;Tolima, Colombia;;Dec 2018;403;222;N/A;cellular;median;222;37;15244;6500;15.24;6.50
Movistar;Valle del Cauca, Colombia;;Dec 2018;2434;1215;N/A;cellular;median;1215;38;15262;8955;15.26;8.96
Movistar;Guaviare, Colombia;;Dec 2018;47;17;N/A;cellular;median;17;43;11907;9504;11.91;9.50
Movistar;Vaupes, Colombia;;Jan 2019;;;N/A;cellular;median;;;;;;
Movistar;Amazonas, Colombia;;Jan 2019;13;5;N/A;cellular;median;5;66;7490;1185;7.49;1.19
Movistar;Antioquia, Colombia;;Jan 2019;2232;995;N/A;cellular;median;995;40;14912;6838;14.91;6.84
Movistar;Arauca, Colombia;;Jan 2019;32;18;N/A;cellular;median;18;71;8239;7345;8.24;7.35
Movistar;Atlantico, Colombia;;Jan 2019;947;472;N/A;cellular;median;472;58;18462;9194;18.46;9.19
Movistar;Bogota, Colombia;;Jan 2019;6231;2913;N/A;cellular;median;2913;30;12732;7254;12.73;7.25
Movistar;Bolivar, Colombia;;Jan 2019;486;249;N/A;cellular;median;249;63;13850;6443;13.85;6.44
Movistar;Boyaca, Colombia;;Jan 2019;314;153;N/A;cellular;median;153;38;13652;4951;13.65;4.95
Movistar;Caldas, Colombia;;Jan 2019;250;103;N/A;cellular;median;103;44;11249;4844;11.25;4.84
Movistar;Caquetá, Colombia;;Jan 2019;57;31;N/A;cellular;median;31;42;5966;3614;5.97;3.61
Movistar;Casanare, Colombia;;Jan 2019;79;43;N/A;cellular;median;43;38;13751;6570;13.75;6.57
Movistar;Cauca Department, Colombia;;Jan 2019;143;72;N/A;cellular;median;72;42;10555;4853;10.56;4.85
Movistar;Cesar, Colombia;;Jan 2019;332;128;N/A;cellular;median;128;68;7195;5399;7.20;5.40
Movistar;Choco, Colombia;;Jan 2019;48;15;N/A;cellular;median;15;50;8969;5002;8.97;5.00
Movistar;Cordoba, Colombia;;Jan 2019;71;41;N/A;cellular;median;41;63;10288;9612;10.29;9.61
Movistar;Cundinamarca, Colombia;;Jan 2019;954;495;N/A;cellular;median;495;35;6031;3184;6.03;3.18
Movistar;Guainia, Colombia;;Jan 2019;1;1;N/A;cellular;median;1;99;211;26;0.21;0.03
Movistar;Huila, Colombia;;Jan 2019;329;147;N/A;cellular;median;147;39;13734;8090;13.73;8.09
Movistar;La Guajira, Colombia;;Jan 2019;104;50;N/A;cellular;median;50;69;5985;6334;5.99;6.33
Movistar;Magdalena, Colombia;;Jan 2019;250;112;N/A;cellular;median;112;68;8291;7972;8.29;7.97
Movistar;Meta, Colombia;;Jan 2019;265;129;N/A;cellular;median;129;35;16031;6189;16.03;6.19
Movistar;Narino, Colombia;;Jan 2019;268;120;N/A;cellular;median;120;44;12795;7275;12.80;7.28
Movistar;North Santander, Colombia;;Jan 2019;316;162;N/A;cellular;median;162;67;10511;5810;10.51;5.81
Movistar;Putumayo, Colombia;;Jan 2019;23;18;N/A;cellular;median;18;52;12662;4034;12.66;4.03
Movistar;Quindio, Colombia;;Jan 2019;184;89;N/A;cellular;median;89;48;15235;7786;15.24;7.79
Movistar;Risaralda, Colombia;;Jan 2019;226;133;N/A;cellular;median;133;43;14272;7382;14.27;7.38
Movistar;San Andrés and Providencia, Colombia;;Jan 2019;89;37;N/A;cellular;median;37;147;643;875;0.64;0.88
Movistar;Santander Department, Colombia;;Jan 2019;1415;562;N/A;cellular;median;562;61;13089;6263;13.09;6.26
Movistar;Sucre, Colombia;;Jan 2019;67;36;N/A;cellular;median;36;66;6828;5161;6.83;5.16
Movistar;Tolima, Colombia;;Jan 2019;350;207;N/A;cellular;median;207;36;12752;5851;12.75;5.85
Movistar;Valle del Cauca, Colombia;;Jan 2019;2648;1346;N/A;cellular;median;1346;39;15485;9187;15.49;9.19
Movistar;Vichada, Colombia;;Jan 2019;24;4;N/A;cellular;median;4;146;1813;4444;1.81;4.44
Movistar;Guaviare, Colombia;;Jan 2019;26;15;N/A;cellular;median;15;38;13243;9615;13.24;9.62
Movistar;Amazonas, Colombia;;feb-19;4;3;N/A;cellular;median;3;69;3469;507;3.47;0.51
Movistar;Antioquia, Colombia;;feb-19;1854;875;N/A;cellular;median;875;41;11764;5424;11.76;5.42
Movistar;Arauca, Colombia;;feb-19;67;23;N/A;cellular;median;23;71;8575;7995;8.58;8.00
Movistar;Atlantico, Colombia;;feb-19;831;361;N/A;cellular;median;361;62;15568;8072;15.57;8.07
Movistar;Bogota, Colombia;;feb-19;5869;2696;N/A;cellular;median;2696;30;9172;6502;9.17;6.50
Movistar;Bolivar, Colombia;;feb-19;355;192;N/A;cellular;median;192;65;16841;7445;16.84;7.45
Movistar;Boyaca, Colombia;;feb-19;302;119;N/A;cellular;median;119;38;11067;4683;11.07;4.68
Movistar;Caldas, Colombia;;feb-19;159;92;N/A;cellular;median;92;43;18151;6769;18.15;6.77
Movistar;Caquetá, Colombia;;feb-19;106;28;N/A;cellular;median;28;50;3085;1500;3.09;1.50
Movistar;Casanare, Colombia;;feb-19;44;26;N/A;cellular;median;26;34;17544;5778;17.54;5.78
Movistar;Cauca Department, Colombia;;feb-19;162;80;N/A;cellular;median;80;43;6409;2836;6.41;2.84
Movistar;Cesar, Colombia;;feb-19;217;97;N/A;cellular;median;97;69;9664;3400;9.66;3.40
Movistar;Choco, Colombia;;feb-19;19;8;N/A;cellular;median;8;54;7447;4354;7.45;4.35
Movistar;Cordoba, Colombia;;feb-19;33;20;N/A;cellular;median;20;74;8256;10111;8.26;10.11
Movistar;Cundinamarca, Colombia;;feb-19;834;416;N/A;cellular;median;416;34;6414;3567;6.41;3.57
Movistar;Huila, Colombia;;feb-19;218;113;N/A;cellular;median;113;39;9905;7162;9.91;7.16
Movistar;La Guajira, Colombia;;feb-19;127;37;N/A;cellular;median;37;74;6900;5084;6.90;5.08
Movistar;Magdalena, Colombia;;feb-19;148;90;N/A;cellular;median;90;66;8635;8046;8.64;8.05
Movistar;Meta, Colombia;;feb-19;235;111;N/A;cellular;median;111;33;18155;7094;18.16;7.09
Movistar;Narino, Colombia;;feb-19;312;128;N/A;cellular;median;128;46;8626;5723;8.63;5.72
Movistar;North Santander, Colombia;;feb-19;346;161;N/A;cellular;median;161;67;13090;7376;13.09;7.38
Movistar;Putumayo, Colombia;;feb-19;30;20;N/A;cellular;median;20;49;7413;5530;7.41;5.53
Movistar;Quindio, Colombia;;feb-19;119;61;N/A;cellular;median;61;47;14831;7383;14.83;7.38
Movistar;Risaralda, Colombia;;feb-19;167;91;N/A;cellular;median;91;48;12599;5995;12.60;6.00
Movistar;San Andrés and Providencia, Colombia;;feb-19;142;37;N/A;cellular;median;37;161;598;1883;0.60;1.88
Movistar;Santander Department, Colombia;;feb-19;1349;528;N/A;cellular;median;528;59;13970;6874;13.97;6.87
Movistar;Sucre, Colombia;;feb-19;61;30;N/A;cellular;median;30;67;9687;7167;9.69;7.17
Movistar;Tolima, Colombia;;feb-19;304;154;N/A;cellular;median;154;33;19443;6253;19.44;6.25
Movistar;Valle del Cauca, Colombia;;feb-19;2320;1167;N/A;cellular;median;1167;39;15095;9311;15.10;9.31
Movistar;Vichada, Colombia;;feb-19;3;3;N/A;cellular;median;3;148;1933;1264;1.93;1.26
Movistar;Guaviare, Colombia;;feb-19;14;8;N/A;cellular;median;8;36;7486;4320;7.49;4.32
Movistar;Amazonas, Colombia;;mar-19;13;6;N/A;cellular;median;6;72;6169;3660;6.17;3.66
Movistar;Antioquia, Colombia;;mar-19;1932;909;N/A;cellular;median;909;40;13090;6119;13.09;6.12
Movistar;Arauca, Colombia;;mar-19;59;28;N/A;cellular;median;28;69;10323;5794;10.32;5.79
Movistar;Atlantico, Colombia;;mar-19;961;425;N/A;cellular;median;425;60;15278;10065;15.28;10.07
Movistar;Bogota, Colombia;;mar-19;7080;2959;N/A;cellular;median;2959;30;8830;6037;8.83;6.04
Movistar;Bolivar, Colombia;;mar-19;500;237;N/A;cellular;median;237;63;14222;7012;14.22;7.01
Movistar;Boyaca, Colombia;;mar-19;248;120;N/A;cellular;median;120;38;15237;5100;15.24;5.10
Movistar;Caldas, Colombia;;mar-19;184;99;N/A;cellular;median;99;43;14516;6865;14.52;6.87
Movistar;Caquetá, Colombia;;mar-19;48;22;N/A;cellular;median;22;39;7169;4105;7.17;4.11
Movistar;Casanare, Colombia;;mar-19;62;36;N/A;cellular;median;36;34;23065;6530;23.07;6.53
Movistar;Cauca Department, Colombia;;mar-19;280;83;N/A;cellular;median;83;40;12719;7717;12.72;7.72
Movistar;Cesar, Colombia;;mar-19;218;95;N/A;cellular;median;95;66;11193;5245;11.19;5.25
Movistar;Choco, Colombia;;mar-19;71;19;N/A;cellular;median;19;48;8651;8682;8.65;8.68
Movistar;Cordoba, Colombia;;mar-19;46;28;N/A;cellular;median;28;68;7870;4154;7.87;4.15
Movistar;Cundinamarca, Colombia;;mar-19;1023;458;N/A;cellular;median;458;35;6533;3157;6.53;3.16
Movistar;Guainia, Colombia;;mar-19;3;1;N/A;cellular;median;1;52;5851;1301;5.85;1.30
Movistar;Huila, Colombia;;mar-19;289;142;N/A;cellular;median;142;39;13027;5592;13.03;5.59
Movistar;La Guajira, Colombia;;mar-19;115;43;N/A;cellular;median;43;73;5502;11430;5.50;11.43
Movistar;Magdalena, Colombia;;mar-19;189;95;N/A;cellular;median;95;67;7541;6664;7.54;6.66
Movistar;Meta, Colombia;;mar-19;175;94;N/A;cellular;median;94;35;8132;3666;8.13;3.67
Movistar;Narino, Colombia;;mar-19;315;150;N/A;cellular;median;150;46;11462;8000;11.46;8.00
Movistar;North Santander, Colombia;;mar-19;337;172;N/A;cellular;median;172;66;13312;5910;13.31;5.91
Movistar;Putumayo, Colombia;;mar-19;43;22;N/A;cellular;median;22;53;7864;1190;7.86;1.19
Movistar;Quindio, Colombia;;mar-19;183;89;N/A;cellular;median;89;48;13505;6063;13.51;6.06
Movistar;Risaralda, Colombia;;mar-19;171;111;N/A;cellular;median;111;44;17314;9614;17.31;9.61
Movistar;San Andrés and Providencia, Colombia;;mar-19;74;35;N/A;cellular;median;35;164;552;1217;0.55;1.22
Movistar;Santander Department, Colombia;;mar-19;1141;516;N/A;cellular;median;516;59;14015;5890;14.02;5.89
Movistar;Sucre, Colombia;;mar-19;46;28;N/A;cellular;median;28;65;10840;7920;10.84;7.92
Movistar;Tolima, Colombia;;mar-19;339;180;N/A;cellular;median;180;33;17493;7985;17.49;7.99
Movistar;Valle del Cauca, Colombia;;mar-19;2637;1320;N/A;cellular;median;1320;39;14809;9289;14.81;9.29
Movistar;Vichada, Colombia;;mar-19;43;6;N/A;cellular;median;6;145;3915;7883;3.92;7.88
Movistar;Guaviare, Colombia;;mar-19;55;15;N/A;cellular;median;15;39;6931;5587;6.93;5.59
Movistar;Amazonas, Colombia;;Apr 2019;3;3;N/A;cellular;median;3;68;3900;350;3.90;0.35
Movistar;Antioquia, Colombia;;Apr 2019;1725;813;N/A;cellular;median;813;40;13452;6114;13.45;6.11
Movistar;Arauca, Colombia;;Apr 2019;51;21;N/A;cellular;median;21;65;10583;7314;10.58;7.31
Movistar;Atlantico, Colombia;;Apr 2019;894;433;N/A;cellular;median;433;62;15718;8669;15.72;8.67
Movistar;Bogota, Colombia;;Apr 2019;6829;2798;N/A;cellular;median;2798;31;8506;5934;8.51;5.93
Movistar;Bolivar, Colombia;;Apr 2019;368;192;N/A;cellular;median;192;61;12750;6060;12.75;6.06
Movistar;Boyaca, Colombia;;Apr 2019;302;143;N/A;cellular;median;143;39;7475;3566;7.48;3.57
Movistar;Caldas, Colombia;;Apr 2019;150;79;N/A;cellular;median;79;46;14556;7637;14.56;7.64
Movistar;Caquetá, Colombia;;Apr 2019;72;32;N/A;cellular;median;32;43;7541;3462;7.54;3.46
Movistar;Casanare, Colombia;;Apr 2019;126;40;N/A;cellular;median;40;39;16210;4844;16.21;4.84
Movistar;Cauca Department, Colombia;;Apr 2019;194;95;N/A;cellular;median;95;42;13999;5923;14.00;5.92
Movistar;Cesar, Colombia;;Apr 2019;311;123;N/A;cellular;median;123;67;11121;5124;11.12;5.12
Movistar;Choco, Colombia;;Apr 2019;16;12;N/A;cellular;median;12;47;18007;9457;18.01;9.46
Movistar;Cordoba, Colombia;;Apr 2019;86;45;N/A;cellular;median;45;70;6585;5428;6.59;5.43
Movistar;Cundinamarca, Colombia;;Apr 2019;1146;489;N/A;cellular;median;489;35;6438;3641;6.44;3.64
Movistar;Guainia, Colombia;;Apr 2019;1;1;N/A;cellular;median;1;64;5654;1202;5.65;1.20
Movistar;Huila, Colombia;;Apr 2019;260;130;N/A;cellular;median;130;40;15254;6271;15.25;6.27
Movistar;La Guajira, Colombia;;Apr 2019;105;52;N/A;cellular;median;52;70;6471;4060;6.47;4.06
Movistar;Magdalena, Colombia;;Apr 2019;153;90;N/A;cellular;median;90;65;9297;5696;9.30;5.70
Movistar;Meta, Colombia;;Apr 2019;237;109;N/A;cellular;median;109;34;15559;5507;15.56;5.51
Movistar;Narino, Colombia;;Apr 2019;288;138;N/A;cellular;median;138;57;13209;8720;13.21;8.72
Movistar;North Santander, Colombia;;Apr 2019;304;160;N/A;cellular;median;160;66;17490;7666;17.49;7.67
Movistar;Putumayo, Colombia;;Apr 2019;23;14;N/A;cellular;median;14;45;4676;1220;4.68;1.22
Movistar;Quindio, Colombia;;Apr 2019;171;92;N/A;cellular;median;92;46;17763;11261;17.76;11.26
Movistar;Risaralda, Colombia;;Apr 2019;192;109;N/A;cellular;median;109;46;15804;7722;15.80;7.72
Movistar;San Andrés and Providencia, Colombia;;Apr 2019;142;29;N/A;cellular;median;29;136;2214;965;2.21;0.97
Movistar;Santander Department, Colombia;;Apr 2019;1174;511;N/A;cellular;median;511;60;14159;6222;14.16;6.22
Movistar;Sucre, Colombia;;Apr 2019;35;22;N/A;cellular;median;22;62;13607;12124;13.61;12.12
Movistar;Tolima, Colombia;;Apr 2019;386;168;N/A;cellular;median;168;35;15804;5313;15.80;5.31
Movistar;Valle del Cauca, Colombia;;Apr 2019;2772;1328;N/A;cellular;median;1328;39;14665;8975;14.67;8.98
Movistar;Vichada, Colombia;;Apr 2019;2;2;N/A;cellular;median;2;48;2512;1094;2.51;1.09
Movistar;Guaviare, Colombia;;Apr 2019;29;15;N/A;cellular;median;15;37;11669;12227;11.67;12.23
Movistar;Amazonas, Colombia;;may-19;12;5;N/A;cellular;median;5;57;4463;761;4.46;0.76
Movistar;Antioquia, Colombia;;may-19;2530;1074;N/A;cellular;median;1074;40;13707;6342;13.71;6.34
Movistar;Arauca, Colombia;;may-19;38;18;N/A;cellular;median;18;68;9601;5896;9.60;5.90
Movistar;Atlantico, Colombia;;may-19;877;439;N/A;cellular;median;439;59;16595;9363;16.60;9.36
