Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;Device Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Claro;Tolima, Colombia;;sep-18;506;176;N/A;cellular;median;176;58;12411;4073;12.41;4.07
Claro;Valle del Cauca, Colombia;;sep-18;1841;708;N/A;cellular;median;708;59;13597;3713;13.60;3.71
Claro;Guaviare, Colombia;;sep-18;9;6;N/A;cellular;median;6;67;9104;1414;9.10;1.41
Claro;Antioquia, Colombia;;oct-18;3968;1734;N/A;cellular;median;1734;59;10504;4060;10.50;4.06
Claro;Arauca, Colombia;;oct-18;97;23;N/A;cellular;median;23;79;9443;5682;9.44;5.68
Claro;Atlantico, Colombia;;oct-18;708;271;N/A;cellular;median;271;45;19525;8947;19.53;8.95
Claro;Bogota, Colombia;;oct-18;10923;4583;N/A;cellular;median;4583;57;11229;6284;11.23;6.28
Claro;Bolivar, Colombia;;oct-18;522;193;N/A;cellular;median;193;65;18510;5850;18.51;5.85
Claro;Boyaca, Colombia;;oct-18;484;241;N/A;cellular;median;241;61;10559;5180;10.56;5.18
Claro;Caldas, Colombia;;oct-18;394;174;N/A;cellular;median;174;65;12629;4397;12.63;4.40
Claro;Caquetá, Colombia;;oct-18;138;43;N/A;cellular;median;43;73;13087;3789;13.09;3.79
Claro;Casanare, Colombia;;oct-18;180;95;N/A;cellular;median;95;68;9138;3314;9.14;3.31
Claro;Cauca Department, Colombia;;oct-18;225;107;N/A;cellular;median;107;60;11306;3315;11.31;3.32
Claro;Cesar, Colombia;;oct-18;190;76;N/A;cellular;median;76;59;19937;6031;19.94;6.03
Claro;Choco, Colombia;;oct-18;65;32;N/A;cellular;median;32;74;8064;5412;8.06;5.41
Claro;Cordoba, Colombia;;oct-18;299;116;N/A;cellular;median;116;70;16704;6778;16.70;6.78
Claro;Cundinamarca, Colombia;;oct-18;2238;831;N/A;cellular;median;831;58;9887;3977;9.89;3.98
Claro;Huila, Colombia;;oct-18;320;146;N/A;cellular;median;146;68;14983;7813;14.98;7.81
Claro;La Guajira, Colombia;;oct-18;171;53;N/A;cellular;median;53;67;10097;2017;10.10;2.02
Claro;Magdalena, Colombia;;oct-18;172;84;N/A;cellular;median;84;64;12073;2870;12.07;2.87
Claro;Meta, Colombia;;oct-18;860;277;N/A;cellular;median;277;67;13957;7937;13.96;7.94
Claro;Narino, Colombia;;oct-18;82;38;N/A;cellular;median;38;75;10728;5930;10.73;5.93
Claro;North Santander, Colombia;;oct-18;161;39;N/A;cellular;median;39;74;9126;2734;9.13;2.73
Claro;Putumayo, Colombia;;oct-18;21;14;N/A;cellular;median;14;86;3282;3037;3.28;3.04
Claro;Quindio, Colombia;;oct-18;314;105;N/A;cellular;median;105;68;16692;4042;16.69;4.04
Claro;Risaralda, Colombia;;oct-18;699;219;N/A;cellular;median;219;60;18097;6308;18.10;6.31
Claro;San Andrés and Providencia, Colombia;;oct-18;25;13;N/A;cellular;median;13;158;5440;2028;5.44;2.03
Claro;Santander Department, Colombia;;oct-18;752;271;N/A;cellular;median;271;69;15020;5323;15.02;5.32
Claro;Sucre, Colombia;;oct-18;100;44;N/A;cellular;median;44;73;10623;1663;10.62;1.66
Claro;Tolima, Colombia;;oct-18;432;175;N/A;cellular;median;175;64;9745;2137;9.75;2.14
Claro;Valle del Cauca, Colombia;;oct-18;1755;751;N/A;cellular;median;751;60;14461;4213;14.46;4.21
Claro;Guaviare, Colombia;;oct-18;12;6;N/A;cellular;median;6;88;4574;3688;4.57;3.69
Claro;Antioquia, Colombia;;nov-18;3764;1704;N/A;cellular;median;1704;61;10564;4336;10.56;4.34
Claro;Arauca, Colombia;;nov-18;29;17;N/A;cellular;median;17;66;4332;2651;4.33;2.65
Claro;Atlantico, Colombia;;nov-18;727;285;N/A;cellular;median;285;38;19865;9160;19.87;9.16
Claro;Bogota, Colombia;;nov-18;11364;4973;N/A;cellular;median;4973;57;11084;5928;11.08;5.93
Claro;Bolivar, Colombia;;nov-18;359;195;N/A;cellular;median;195;64;16888;7008;16.89;7.01
Claro;Boyaca, Colombia;;nov-18;727;265;N/A;cellular;median;265;56;13113;5535;13.11;5.54
Claro;Caldas, Colombia;;nov-18;443;193;N/A;cellular;median;193;68;13632;3322;13.63;3.32
Claro;Caquetá, Colombia;;nov-18;102;45;N/A;cellular;median;45;70;8643;6425;8.64;6.43
Claro;Casanare, Colombia;;nov-18;194;94;N/A;cellular;median;94;57;13330;6017;13.33;6.02
Claro;Cauca Department, Colombia;;nov-18;315;86;N/A;cellular;median;86;69;9472;2304;9.47;2.30
Claro;Cesar, Colombia;;nov-18;213;93;N/A;cellular;median;93;60;14965;7951;14.97;7.95
Claro;Choco, Colombia;;nov-18;226;42;N/A;cellular;median;42;74;5411;4586;5.41;4.59
Claro;Cordoba, Colombia;;nov-18;177;91;N/A;cellular;median;91;65;16146;5870;16.15;5.87
Claro;Cundinamarca, Colombia;;nov-18;1796;777;N/A;cellular;median;777;57;9945;3929;9.95;3.93
Claro;Huila, Colombia;;nov-18;341;144;N/A;cellular;median;144;68;10749;3139;10.75;3.14
Claro;La Guajira, Colombia;;nov-18;117;55;N/A;cellular;median;55;72;6110;1035;6.11;1.04
Claro;Magdalena, Colombia;;nov-18;267;117;N/A;cellular;median;117;54;14543;7032;14.54;7.03
Claro;Meta, Colombia;;nov-18;830;269;N/A;cellular;median;269;60;13771;6143;13.77;6.14
Claro;Narino, Colombia;;nov-18;75;37;N/A;cellular;median;37;76;11285;4460;11.29;4.46
Claro;North Santander, Colombia;;nov-18;115;46;N/A;cellular;median;46;77;11208;3911;11.21;3.91
Claro;Putumayo, Colombia;;nov-18;23;11;N/A;cellular;median;11;80;6410;1226;6.41;1.23
Claro;Quindio, Colombia;;nov-18;237;101;N/A;cellular;median;101;69;10863;5301;10.86;5.30
Claro;Risaralda, Colombia;;nov-18;574;206;N/A;cellular;median;206;63;15065;6376;15.07;6.38
Claro;San Andrés and Providencia, Colombia;;nov-18;12;5;N/A;cellular;median;5;142;19701;18736;19.70;18.74
Claro;Santander Department, Colombia;;nov-18;763;306;N/A;cellular;median;306;69;11523;5121;11.52;5.12
Claro;Sucre, Colombia;;nov-18;114;53;N/A;cellular;median;53;67;10501;3968;10.50;3.97
Claro;Tolima, Colombia;;nov-18;389;183;N/A;cellular;median;183;59;9920;2136;9.92;2.14
Claro;Valle del Cauca, Colombia;;nov-18;1727;784;N/A;cellular;median;784;64;12472;3733;12.47;3.73
Claro;Vichada, Colombia;;nov-18;1;1;N/A;cellular;median;1;99;4863;122;4.86;0.12
Claro;Guaviare, Colombia;;nov-18;7;7;N/A;cellular;median;7;62;13421;11656;13.42;11.66
Claro;Antioquia, Colombia;;Dec 2018;3691;1680;N/A;cellular;median;1680;63;11093;4510;11.09;4.51
Claro;Arauca, Colombia;;Dec 2018;22;11;N/A;cellular;median;11;62;5157;3169;5.16;3.17
Claro;Atlantico, Colombia;;Dec 2018;957;347;N/A;cellular;median;347;41;20943;9798;20.94;9.80
Claro;Bogota, Colombia;;Dec 2018;9787;4405;N/A;cellular;median;4405;51;11155;5902;11.16;5.90
Claro;Bolivar, Colombia;;Dec 2018;354;207;N/A;cellular;median;207;63;12224;5301;12.22;5.30
Claro;Boyaca, Colombia;;Dec 2018;596;318;N/A;cellular;median;318;55;12352;5900;12.35;5.90
Claro;Caldas, Colombia;;Dec 2018;374;175;N/A;cellular;median;175;70;11538;4435;11.54;4.44
Claro;Caquetá, Colombia;;Dec 2018;268;65;N/A;cellular;median;65;68;10883;6590;10.88;6.59
Claro;Casanare, Colombia;;Dec 2018;199;81;N/A;cellular;median;81;58;9788;6769;9.79;6.77
Claro;Cauca Department, Colombia;;Dec 2018;252;89;N/A;cellular;median;89;67;11164;2288;11.16;2.29
Claro;Cesar, Colombia;;Dec 2018;196;116;N/A;cellular;median;116;55;18289;8089;18.29;8.09
Claro;Choco, Colombia;;Dec 2018;82;44;N/A;cellular;median;44;80;4130;4348;4.13;4.35
Claro;Cordoba, Colombia;;Dec 2018;235;93;N/A;cellular;median;93;79;15282;7334;15.28;7.33
Claro;Cundinamarca, Colombia;;Dec 2018;1742;868;N/A;cellular;median;868;52;11359;4115;11.36;4.12
Claro;Huila, Colombia;;Dec 2018;299;129;N/A;cellular;median;129;68;13837;5176;13.84;5.18
Claro;La Guajira, Colombia;;Dec 2018;134;50;N/A;cellular;median;50;67;10528;1665;10.53;1.67
Claro;Magdalena, Colombia;;Dec 2018;377;146;N/A;cellular;median;146;57;10696;4505;10.70;4.51
Claro;Meta, Colombia;;Dec 2018;544;275;N/A;cellular;median;275;60;11089;5939;11.09;5.94
Claro;Narino, Colombia;;Dec 2018;75;34;N/A;cellular;median;34;78;13150;2873;13.15;2.87
Claro;North Santander, Colombia;;Dec 2018;141;76;N/A;cellular;median;76;69;9823;6214;9.82;6.21
Claro;Putumayo, Colombia;;Dec 2018;48;12;N/A;cellular;median;12;84;8095;1157;8.10;1.16
Claro;Quindio, Colombia;;Dec 2018;308;116;N/A;cellular;median;116;72;13205;4749;13.21;4.75
Claro;Risaralda, Colombia;;Dec 2018;556;226;N/A;cellular;median;226;69;13530;5862;13.53;5.86
Claro;San Andrés and Providencia, Colombia;;Dec 2018;29;20;N/A;cellular;median;20;148;2417;3967;2.42;3.97
Claro;Santander Department, Colombia;;Dec 2018;621;294;N/A;cellular;median;294;67;13379;5677;13.38;5.68
Claro;Sucre, Colombia;;Dec 2018;137;73;N/A;cellular;median;73;77;9620;5046;9.62;5.05
Claro;Tolima, Colombia;;Dec 2018;453;210;N/A;cellular;median;210;54;11211;3308;11.21;3.31
Claro;Valle del Cauca, Colombia;;Dec 2018;1428;732;N/A;cellular;median;732;63;14431;5216;14.43;5.22
Claro;Vichada, Colombia;;Dec 2018;6;2;N/A;cellular;median;2;71;5587;7407;5.59;7.41
Claro;Guaviare, Colombia;;Dec 2018;33;8;N/A;cellular;median;8;72;9415;9170;9.42;9.17
Claro;Vaupes, Colombia;;Jan 2019;;;N/A;cellular;median;;;;;;
Claro;Amazonas, Colombia;;Jan 2019;17;10;N/A;cellular;median;10;71;8821;7116;8.82;7.12
Claro;Antioquia, Colombia;;Jan 2019;3550;1739;N/A;cellular;median;1739;59;13590;6271;13.59;6.27
Claro;Arauca, Colombia;;Jan 2019;35;21;N/A;cellular;median;21;53;4269;3764;4.27;3.76
Claro;Atlantico, Colombia;;Jan 2019;1003;408;N/A;cellular;median;408;45;19584;9541;19.58;9.54
Claro;Bogota, Colombia;;Jan 2019;10214;4741;N/A;cellular;median;4741;52;12103;7449;12.10;7.45
Claro;Bolivar, Colombia;;Jan 2019;480;234;N/A;cellular;median;234;60;16696;6410;16.70;6.41
Claro;Boyaca, Colombia;;Jan 2019;504;289;N/A;cellular;median;289;55;10368;5579;10.37;5.58
Claro;Caldas, Colombia;;Jan 2019;289;162;N/A;cellular;median;162;66;15469;7116;15.47;7.12
Claro;Caquetá, Colombia;;Jan 2019;177;69;N/A;cellular;median;69;69;9895;4901;9.90;4.90
Claro;Casanare, Colombia;;Jan 2019;158;82;N/A;cellular;median;82;57;14290;7896;14.29;7.90
Claro;Cauca Department, Colombia;;Jan 2019;270;114;N/A;cellular;median;114;61;12999;5119;13.00;5.12
Claro;Cesar, Colombia;;Jan 2019;300;120;N/A;cellular;median;120;61;13052;5847;13.05;5.85
Claro;Choco, Colombia;;Jan 2019;84;38;N/A;cellular;median;38;86;5129;3648;5.13;3.65
Claro;Cordoba, Colombia;;Jan 2019;234;114;N/A;cellular;median;114;72;15058;4634;15.06;4.63
Claro;Cundinamarca, Colombia;;Jan 2019;1612;772;N/A;cellular;median;772;50;11758;4813;11.76;4.81
Claro;Guainia, Colombia;;Jan 2019;16;5;N/A;cellular;median;5;94;918;8129;0.92;8.13
Claro;Huila, Colombia;;Jan 2019;294;143;N/A;cellular;median;143;67;11870;5968;11.87;5.97
Claro;La Guajira, Colombia;;Jan 2019;151;47;N/A;cellular;median;47;78;6116;1260;6.12;1.26
Claro;Magdalena, Colombia;;Jan 2019;423;139;N/A;cellular;median;139;50;11611;6241;11.61;6.24
Claro;Meta, Colombia;;Jan 2019;631;247;N/A;cellular;median;247;56;15850;8346;15.85;8.35
Claro;Narino, Colombia;;Jan 2019;203;93;N/A;cellular;median;93;72;13949;4201;13.95;4.20
Claro;North Santander, Colombia;;Jan 2019;338;174;N/A;cellular;median;174;68;12721;7170;12.72;7.17
Claro;Putumayo, Colombia;;Jan 2019;139;35;N/A;cellular;median;35;68;6643;3197;6.64;3.20
Claro;Quindio, Colombia;;Jan 2019;359;118;N/A;cellular;median;118;72;15685;6575;15.69;6.58
Claro;Risaralda, Colombia;;Jan 2019;475;206;N/A;cellular;median;206;68;15780;6857;15.78;6.86
Claro;San Andrés and Providencia, Colombia;;Jan 2019;167;51;N/A;cellular;median;51;85;4426;7369;4.43;7.37
Claro;Santander Department, Colombia;;Jan 2019;639;271;N/A;cellular;median;271;65;14419;5909;14.42;5.91
Claro;Sucre, Colombia;;Jan 2019;137;72;N/A;cellular;median;72;70;15080;6440;15.08;6.44
Claro;Tolima, Colombia;;Jan 2019;516;221;N/A;cellular;median;221;55;10809;3470;10.81;3.47
Claro;Valle del Cauca, Colombia;;Jan 2019;1961;890;N/A;cellular;median;890;60;16965;6235;16.97;6.24
Claro;Vichada, Colombia;;Jan 2019;13;2;N/A;cellular;median;2;106;5515;4364;5.52;4.36
Claro;Guaviare, Colombia;;Jan 2019;13;5;N/A;cellular;median;5;65;5869;3115;5.87;3.12
Claro;Amazonas, Colombia;;feb-19;26;9;N/A;cellular;median;9;82;15882;6431;15.88;6.43
Claro;Antioquia, Colombia;;feb-19;3758;1832;N/A;cellular;median;1832;59;12859;6133;12.86;6.13
Claro;Arauca, Colombia;;feb-19;43;23;N/A;cellular;median;23;70;6471;6722;6.47;6.72
Claro;Atlantico, Colombia;;feb-19;1430;387;N/A;cellular;median;387;44;19596;8870;19.60;8.87
Claro;Bogota, Colombia;;feb-19;10243;4584;N/A;cellular;median;4584;50;11426;7226;11.43;7.23
Claro;Bolivar, Colombia;;feb-19;298;176;N/A;cellular;median;176;54;17583;9353;17.58;9.35
Claro;Boyaca, Colombia;;feb-19;489;255;N/A;cellular;median;255;52;10893;6639;10.89;6.64
Claro;Caldas, Colombia;;feb-19;255;157;N/A;cellular;median;157;67;15611;7786;15.61;7.79
Claro;Caquetá, Colombia;;feb-19;134;52;N/A;cellular;median;52;62;11799;4880;11.80;4.88
Claro;Casanare, Colombia;;feb-19;147;75;N/A;cellular;median;75;56;9919;5939;9.92;5.94
Claro;Cauca Department, Colombia;;feb-19;238;117;N/A;cellular;median;117;66;11689;3329;11.69;3.33
Claro;Cesar, Colombia;;feb-19;239;119;N/A;cellular;median;119;51;17852;6375;17.85;6.38
Claro;Choco, Colombia;;feb-19;81;40;N/A;cellular;median;40;76;7060;6609;7.06;6.61
Claro;Cordoba, Colombia;;feb-19;177;96;N/A;cellular;median;96;67;15032;7314;15.03;7.31
Claro;Cundinamarca, Colombia;;feb-19;1766;763;N/A;cellular;median;763;48;12927;5368;12.93;5.37
Claro;Guainia, Colombia;;feb-19;107;8;N/A;cellular;median;8;65;294;5818;0.29;5.82
Claro;Huila, Colombia;;feb-19;325;149;N/A;cellular;median;149;63;16893;8350;16.89;8.35
Claro;La Guajira, Colombia;;feb-19;105;47;N/A;cellular;median;47;63;7356;2149;7.36;2.15
Claro;Magdalena, Colombia;;feb-19;220;115;N/A;cellular;median;115;47;20796;8379;20.80;8.38
Claro;Meta, Colombia;;feb-19;499;242;N/A;cellular;median;242;59;15430;8628;15.43;8.63
Claro;Narino, Colombia;;feb-19;147;91;N/A;cellular;median;91;69;13643;8314;13.64;8.31
Claro;North Santander, Colombia;;feb-19;314;146;N/A;cellular;median;146;59;15063;9266;15.06;9.27
Claro;Putumayo, Colombia;;feb-19;50;22;N/A;cellular;median;22;55;8567;2539;8.57;2.54
Claro;Quindio, Colombia;;feb-19;220;88;N/A;cellular;median;88;71;15402;7459;15.40;7.46
Claro;Risaralda, Colombia;;feb-19;464;209;N/A;cellular;median;209;66;16646;6209;16.65;6.21
Claro;San Andrés and Providencia, Colombia;;feb-19;241;49;N/A;cellular;median;49;90;3415;5277;3.42;5.28
Claro;Santander Department, Colombia;;feb-19;600;279;N/A;cellular;median;279;58;15708;7876;15.71;7.88
Claro;Sucre, Colombia;;feb-19;95;49;N/A;cellular;median;49;55;15597;5559;15.60;5.56
Claro;Tolima, Colombia;;feb-19;378;170;N/A;cellular;median;170;51;14905;6555;14.91;6.56
Claro;Valle del Cauca, Colombia;;feb-19;1593;673;N/A;cellular;median;673;59;16081;6489;16.08;6.49
Claro;Vaupes, Colombia;;feb-19;1;1;N/A;cellular;median;1;79;4725;1463;4.73;1.46
Claro;Vichada, Colombia;;feb-19;6;5;N/A;cellular;median;5;77;11266;15960;11.27;15.96
Claro;Guaviare, Colombia;;feb-19;17;9;N/A;cellular;median;9;43;7610;8523;7.61;8.52
Claro;Amazonas, Colombia;;mar-19;88;19;N/A;cellular;median;19;66;4407;8324;4.41;8.32
Claro;Antioquia, Colombia;;mar-19;4378;1998;N/A;cellular;median;1998;58;14314;6150;14.31;6.15
Claro;Arauca, Colombia;;mar-19;99;29;N/A;cellular;median;29;70;4312;8156;4.31;8.16
Claro;Atlantico, Colombia;;mar-19;1193;417;N/A;cellular;median;417;39;19223;7601;19.22;7.60
Claro;Bogota, Colombia;;mar-19;10945;4944;N/A;cellular;median;4944;49;11923;7216;11.92;7.22
Claro;Bolivar, Colombia;;mar-19;788;231;N/A;cellular;median;231;56;16361;6454;16.36;6.45
Claro;Boyaca, Colombia;;mar-19;580;292;N/A;cellular;median;292;39;12747;5680;12.75;5.68
Claro;Caldas, Colombia;;mar-19;326;162;N/A;cellular;median;162;66;17362;6541;17.36;6.54
Claro;Caquetá, Colombia;;mar-19;180;78;N/A;cellular;median;78;53;11444;7249;11.44;7.25
Claro;Casanare, Colombia;;mar-19;249;104;N/A;cellular;median;104;37;15164;7926;15.16;7.93
Claro;Cauca Department, Colombia;;mar-19;160;89;N/A;cellular;median;89;58;13944;5753;13.94;5.75
Claro;Cesar, Colombia;;mar-19;217;111;N/A;cellular;median;111;48;21191;8884;21.19;8.88
Claro;Choco, Colombia;;mar-19;131;45;N/A;cellular;median;45;79;5030;3782;5.03;3.78
Claro;Cordoba, Colombia;;mar-19;221;114;N/A;cellular;median;114;69;13809;6512;13.81;6.51
Claro;Cundinamarca, Colombia;;mar-19;1844;861;N/A;cellular;median;861;37;12243;6076;12.24;6.08
Claro;Guainia, Colombia;;mar-19;57;9;N/A;cellular;median;9;77;2418;15098;2.42;15.10
Claro;Huila, Colombia;;mar-19;432;190;N/A;cellular;median;190;63;13735;6283;13.74;6.28
Claro;La Guajira, Colombia;;mar-19;153;54;N/A;cellular;median;54;54;10838;3582;10.84;3.58
Claro;Magdalena, Colombia;;mar-19;267;129;N/A;cellular;median;129;45;17605;7931;17.61;7.93
Claro;Meta, Colombia;;mar-19;621;281;N/A;cellular;median;281;43;12667;8250;12.67;8.25
Claro;Narino, Colombia;;mar-19;302;130;N/A;cellular;median;130;69;12553;6665;12.55;6.67
Claro;North Santander, Colombia;;mar-19;423;181;N/A;cellular;median;181;59;13916;5971;13.92;5.97
Claro;Putumayo, Colombia;;mar-19;73;36;N/A;cellular;median;36;68;6104;3421;6.10;3.42
Claro;Quindio, Colombia;;mar-19;362;123;N/A;cellular;median;123;67;13557;7138;13.56;7.14
Claro;Risaralda, Colombia;;mar-19;551;227;N/A;cellular;median;227;69;14930;6336;14.93;6.34
Claro;San Andrés and Providencia, Colombia;;mar-19;313;58;N/A;cellular;median;58;88;4628;7270;4.63;7.27
Claro;Santander Department, Colombia;;mar-19;525;251;N/A;cellular;median;251;59;16785;6449;16.79;6.45
Claro;Sucre, Colombia;;mar-19;77;48;N/A;cellular;median;48;59;14913;5846;14.91;5.85
Claro;Tolima, Colombia;;mar-19;493;187;N/A;cellular;median;187;49;16649;5058;16.65;5.06
Claro;Valle del Cauca, Colombia;;mar-19;1912;834;N/A;cellular;median;834;58;17332;6785;17.33;6.79
Claro;Vichada, Colombia;;mar-19;11;6;N/A;cellular;median;6;79;7869;1087;7.87;1.09
Claro;Guaviare, Colombia;;mar-19;18;7;N/A;cellular;median;7;91;2583;2614;2.58;2.61
Claro;Amazonas, Colombia;;Apr 2019;24;17;N/A;cellular;median;17;69;1399;7433;1.40;7.43
Claro;Antioquia, Colombia;;Apr 2019;5134;2167;N/A;cellular;median;2167;59;12744;5509;12.74;5.51
Claro;Arauca, Colombia;;Apr 2019;91;37;N/A;cellular;median;37;54;3586;4649;3.59;4.65
Claro;Atlantico, Colombia;;Apr 2019;1004;429;N/A;cellular;median;429;39;20089;8204;20.09;8.20
Claro;Bogota, Colombia;;Apr 2019;11956;4860;N/A;cellular;median;4860;48;12300;7066;12.30;7.07
Claro;Bolivar, Colombia;;Apr 2019;523;255;N/A;cellular;median;255;53;16396;7712;16.40;7.71
Claro;Boyaca, Colombia;;Apr 2019;616;322;N/A;cellular;median;322;35;13151;5819;13.15;5.82
Claro;Caldas, Colombia;;Apr 2019;390;196;N/A;cellular;median;196;65;15565;5050;15.57;5.05
Claro;Caquetá, Colombia;;Apr 2019;202;63;N/A;cellular;median;63;66;11516;7364;11.52;7.36
Claro;Casanare, Colombia;;Apr 2019;231;97;N/A;cellular;median;97;39;9435;6313;9.44;6.31
Claro;Cauca Department, Colombia;;Apr 2019;288;117;N/A;cellular;median;117;61;14322;3554;14.32;3.55
Claro;Cesar, Colombia;;Apr 2019;344;128;N/A;cellular;median;128;49;17640;7616;17.64;7.62
Claro;Choco, Colombia;;Apr 2019;66;33;N/A;cellular;median;33;77;7443;5810;7.44;5.81
Claro;Cordoba, Colombia;;Apr 2019;321;124;N/A;cellular;median;124;62;14555;6102;14.56;6.10
Claro;Cundinamarca, Colombia;;Apr 2019;1894;904;N/A;cellular;median;904;36;12014;5453;12.01;5.45
Claro;Guainia, Colombia;;Apr 2019;105;9;N/A;cellular;median;9;73;1190;9458;1.19;9.46
Claro;Huila, Colombia;;Apr 2019;414;163;N/A;cellular;median;163;61;15821;6193;15.82;6.19
Claro;La Guajira, Colombia;;Apr 2019;134;46;N/A;cellular;median;46;49;11821;3831;11.82;3.83
Claro;Magdalena, Colombia;;Apr 2019;294;133;N/A;cellular;median;133;41;16944;7731;16.94;7.73
Claro;Meta, Colombia;;Apr 2019;531;282;N/A;cellular;median;282;37;12813;7472;12.81;7.47
Claro;Narino, Colombia;;Apr 2019;198;99;N/A;cellular;median;99;64;12419;5253;12.42;5.25
Claro;North Santander, Colombia;;Apr 2019;397;181;N/A;cellular;median;181;60;13877;6151;13.88;6.15
Claro;Putumayo, Colombia;;Apr 2019;46;21;N/A;cellular;median;21;63;16061;6619;16.06;6.62
Claro;Quindio, Colombia;;Apr 2019;387;134;N/A;cellular;median;134;66;16785;7377;16.79;7.38
Claro;Risaralda, Colombia;;Apr 2019;671;254;N/A;cellular;median;254;63;17455;6753;17.46;6.75
Claro;San Andrés and Providencia, Colombia;;Apr 2019;233;53;N/A;cellular;median;53;80;7149;6509;7.15;6.51
Claro;Santander Department, Colombia;;Apr 2019;810;323;N/A;cellular;median;323;61;13198;5261;13.20;5.26
Claro;Sucre, Colombia;;Apr 2019;91;52;N/A;cellular;median;52;57;12792;7191;12.79;7.19
Claro;Tolima, Colombia;;Apr 2019;460;213;N/A;cellular;median;213;52;15314;7608;15.31;7.61
Claro;Valle del Cauca, Colombia;;Apr 2019;1975;850;N/A;cellular;median;850;58;17822;6475;17.82;6.48
Claro;Vichada, Colombia;;Apr 2019;12;4;N/A;cellular;median;4;78;3011;745;3.01;0.75
Claro;Guaviare, Colombia;;Apr 2019;13;10;N/A;cellular;median;10;68;7472;6365;7.47;6.37
Claro;Amazonas, Colombia;;may-19;45;18;N/A;cellular;median;18;67;829;11773;0.83;11.77
Claro;Antioquia, Colombia;;may-19;5226;2223;N/A;cellular;median;2223;58;11856;6254;11.86;6.25
Claro;Arauca, Colombia;;may-19;97;38;N/A;cellular;median;38;65;3261;2555;3.26;2.56
Claro;Atlantico, Colombia;;may-19;1229;493;N/A;cellular;median;493;35;20389;8054;20.39;8.05
Claro;Bogota, Colombia;;may-19;13507;5346;N/A;cellular;median;5346;46;11223;7610;11.22;7.61
Claro;Bolivar, Colombia;;may-19;469;218;N/A;cellular;median;218;51;19433;7182;19.43;7.18
Claro;Boyaca, Colombia;;may-19;853;348;N/A;cellular;median;348;35;10687;5829;10.69;5.83
Claro;Caldas, Colombia;;may-19;522;216;N/A;cellular;median;216;63;11911;4667;11.91;4.67
Claro;Caquetá, Colombia;;may-19;239;80;N/A;cellular;median;80;47;13929;8205;13.93;8.21
Claro;Casanare, Colombia;;may-19;403;128;N/A;cellular;median;128;33;12731;8801;12.73;8.80
Claro;Cauca Department, Colombia;;may-19;239;121;N/A;cellular;median;121;58;17319;7839;17.32;7.84
Claro;Cesar, Colombia;;may-19;306;139;N/A;cellular;median;139;49;16777;7154;16.78;7.15
