Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps;Multi-Server Latency;Multi-Server Jitter,
Claro;Magdalena, Colombia;;may-22;18416.0;6460.0;all;;median;6460.0;16.0;77986.0;28353.0;77.99;28.35;;
Claro;Meta, Colombia;;may-22;14642.0;4433.0;all;;median;4433.0;13.0;69769.0;27685.0;69.77;27.69;;
Claro;Narino, Colombia;;may-22;10000.0;2682.0;all;;median;2682.0;27.0;55249.0;17644.0;55.25;17.64;;
Claro;North Santander, Colombia;;may-22;12060.0;3811.0;all;;median;3811.0;22.0;63950.0;24351.0;63.95;24.35;;
Claro;Putumayo, Colombia;;may-22;57.0;28.0;all;;median;28.0;38.0;10228.0;6118.0;10.23;6.12;;
Claro;Quindio, Colombia;;may-22;4347.0;992.0;all;;median;992.0;23.0;77578.0;25691.0;77.58;25.69;;
Claro;Risaralda, Colombia;;may-22;24910.0;6445.0;all;;median;6445.0;25.0;82280.0;22457.0;82.28;22.46;;
Claro;San Andrés and Providencia, Colombia;;may-22;39.0;10.0;all;;median;10.0;50.0;10495.0;4637.0;10.5;4.64;;
Claro;Santander Department, Colombia;;may-22;31637.0;9281.0;all;;median;9281.0;16.0;77060.0;26907.0;77.06;26.91;;
Claro;Sucre, Colombia;;may-22;1502.0;412.0;all;;median;412.0;16.0;49480.0;24737.0;49.48;24.74;;
Claro;Tolima, Colombia;;may-22;10798.0;3562.0;all;;median;3562.0;13.0;71079.0;25829.0;71.08;25.83;;
Claro;Valle del Cauca, Colombia;;may-22;91966.0;26548.0;all;;median;26548.0;23.0;74890.0;20538.0;74.89;20.54;;
Claro;Vichada, Colombia;;may-22;4.0;3.0;all;;median;3.0;101.0;1031.0;443.0;1.03;0.44;;
Claro;Guaviare, Colombia;;may-22;171.0;60.0;all;;median;60.0;16.0;12825.0;17945.0;12.83;17.95;;
ETB;Amazonas, Colombia;;may-22;7.0;7.0;all;;median;7.0;202.0;10480.0;9831.0;10.48;9.83;;
ETB;Antioquia, Colombia;;may-22;2251.0;821.0;all;;median;821.0;13.0;28385.0;20669.0;28.39;20.67;;
ETB;Atlantico, Colombia;;may-22;577.0;219.0;all;;median;219.0;20.0;13367.0;9332.0;13.37;9.33;;
ETB;Bogota, Colombia;;may-22;283761.0;90739.0;all;;median;90739.0;4.0;94483.0;94601.0;94.48;94.6;;
ETB;Bolivar, Colombia;;may-22;13.0;8.0;all;;median;8.0;19.0;84008.0;87016.0;84.01;87.02;;
ETB;Boyaca, Colombia;;may-22;537.0;158.0;all;;median;158.0;12.0;14337.0;12574.0;14.34;12.57;;
ETB;Caldas, Colombia;;may-22;17.0;10.0;all;;median;10.0;17.0;28828.0;20422.0;28.83;20.42;;
ETB;Caquetá, Colombia;;may-22;3.0;1.0;all;;median;1.0;45.0;1392.0;8932.0;1.39;8.93;;
ETB;Casanare, Colombia;;may-22;210.0;55.0;all;;median;55.0;9.0;8782.0;14092.0;8.78;14.09;;
ETB;Cauca Department, Colombia;;may-22;194.0;34.0;all;;median;34.0;15.0;15676.0;19402.0;15.68;19.4;;
ETB;Cesar, Colombia;;may-22;34.0;10.0;all;;median;10.0;27.0;48320.0;53888.0;48.32;53.89;;
ETB;Cordoba, Colombia;;may-22;1234.0;334.0;all;;median;334.0;25.0;12469.0;16406.0;12.47;16.41;;
ETB;Cundinamarca, Colombia;;may-22;10573.0;3778.0;all;;median;3778.0;15.0;22067.0;6110.0;22.07;6.11;;
ETB;Huila, Colombia;;may-22;885.0;250.0;all;;median;250.0;14.0;16230.0;17300.0;16.23;17.3;;
ETB;La Guajira, Colombia;;may-22;2.0;2.0;all;;median;2.0;38.0;9659.0;19012.0;9.66;19.01;;
ETB;Magdalena, Colombia;;may-22;337.0;132.0;all;;median;132.0;20.0;12401.0;13967.0;12.4;13.97;;
ETB;Meta, Colombia;;may-22;3804.0;890.0;all;;median;890.0;8.0;13391.0;11840.0;13.39;11.84;;
ETB;Narino, Colombia;;may-22;11.0;7.0;all;;median;7.0;17.0;13562.0;4504.0;13.56;4.5;;
ETB;North Santander, Colombia;;may-22;1020.0;393.0;all;;median;393.0;16.0;26569.0;34655.0;26.57;34.66;;
ETB;Quindio, Colombia;;may-22;1.0;1.0;all;;median;1.0;15.0;666.0;955.0;0.67;0.96;;
ETB;Risaralda, Colombia;;may-22;81.0;33.0;all;;median;33.0;32.0;5739.0;4063.0;5.74;4.06;;
ETB;San Andrés and Providencia, Colombia;;may-22;46.0;15.0;all;;median;15.0;70.0;7081.0;7268.0;7.08;7.27;;
ETB;Santander Department, Colombia;;may-22;1211.0;387.0;all;;median;387.0;9.0;38465.0;27363.0;38.47;27.36;;
ETB;Sucre, Colombia;;may-22;63.0;19.0;all;;median;19.0;14.0;12501.0;19126.0;12.5;19.13;;
ETB;Tolima, Colombia;;may-22;713.0;291.0;all;;median;291.0;11.0;19846.0;21072.0;19.85;21.07;;
ETB;Valle del Cauca, Colombia;;may-22;23.0;16.0;all;;median;16.0;13.0;31950.0;43453.0;31.95;43.45;;
Movistar;Amazonas, Colombia;;jun-22;8.0;7.0;all;;median;7.0;146.0;917.0;429.0;0.92;0.43;;
Movistar;Antioquia, Colombia;;jun-22;34116.0;9610.0;all;;median;9610.0;16.0;203098.0;197485.0;203.1;197.49;;
Movistar;Arauca, Colombia;;jun-22;330.0;123.0;all;;median;123.0;53.0;5538.0;753.0;5.54;0.75;;
Movistar;Atlantico, Colombia;;jun-22;29485.0;9034.0;all;;median;9034.0;36.0;116955.0;96042.0;116.96;96.04;;
Movistar;Bogota, Colombia;;jun-22;95707.0;30775.0;all;;median;30775.0;6.0;149747.0;133770.0;149.75;133.77;;
Movistar;Bolivar, Colombia;;jun-22;10578.0;3346.0;all;;median;3346.0;37.0;103853.0;94574.0;103.85;94.57;;
Movistar;Boyaca, Colombia;;jun-22;5239.0;1737.0;all;;median;1737.0;13.0;29416.0;27895.0;29.42;27.9;;
Movistar;Caldas, Colombia;;jun-22;287.0;82.0;all;;median;82.0;18.0;24332.0;23594.0;24.33;23.59;;
Movistar;Caquetá, Colombia;;jun-22;1885.0;370.0;all;;median;370.0;24.0;10925.0;15200.0;10.93;15.2;;
Movistar;Casanare, Colombia;;jun-22;461.0;137.0;all;;median;137.0;27.0;7608.0;5702.0;7.61;5.7;;
Movistar;Cauca Department, Colombia;;jun-22;690.0;287.0;all;;median;287.0;27.0;43604.0;56619.0;43.6;56.62;;
Movistar;Cesar, Colombia;;jun-22;3702.0;1319.0;all;;median;1319.0;43.0;97592.0;77229.0;97.59;77.23;;
Movistar;Choco, Colombia;;jun-22;1674.0;360.0;all;;median;360.0;49.0;5692.0;877.0;5.69;0.88;;
Movistar;Cordoba, Colombia;;jun-22;4486.0;1309.0;all;;median;1309.0;40.0;86594.0;70607.0;86.59;70.61;;
Movistar;Cundinamarca, Colombia;;jun-22;25204.0;7956.0;all;;median;7956.0;7.0;94405.0;93865.0;94.41;93.87;;
Movistar;Huila, Colombia;;jun-22;8072.0;2378.0;all;;median;2378.0;24.0;11524.0;9648.0;11.52;9.65;;
Movistar;La Guajira, Colombia;;jun-22;301.0;86.0;all;;median;86.0;39.0;4379.0;790.0;4.38;0.79;;
Movistar;Magdalena, Colombia;;jun-22;7184.0;2477.0;all;;median;2477.0;38.0;56602.0;50211.0;56.6;50.21;;
Movistar;Meta, Colombia;;jun-22;9328.0;2718.0;all;;median;2718.0;24.0;94733.0;94654.0;94.73;94.65;;
Movistar;Narino, Colombia;;jun-22;5962.0;1733.0;all;;median;1733.0;33.0;64737.0;47662.0;64.74;47.66;;
Movistar;North Santander, Colombia;;jun-22;11579.0;3493.0;all;;median;3493.0;22.0;47253.0;39497.0;47.25;39.5;;
Movistar;Putumayo, Colombia;;jun-22;302.0;116.0;all;;median;116.0;22.0;37065.0;39045.0;37.07;39.05;;
Movistar;Quindio, Colombia;;jun-22;2562.0;578.0;all;;median;578.0;22.0;61003.0;62158.0;61.0;62.16;;
Movistar;Risaralda, Colombia;;jun-22;452.0;113.0;all;;median;113.0;25.0;10365.0;16393.0;10.37;16.39;;
Movistar;San Andrés and Providencia, Colombia;;jun-22;232.0;56.0;all;;median;56.0;77.0;1537.0;697.0;1.54;0.7;;
Movistar;Santander Department, Colombia;;jun-22;33985.0;10928.0;all;;median;10928.0;18.0;104278.0;94625.0;104.28;94.63;;
Movistar;Sucre, Colombia;;jun-22;1236.0;402.0;all;;median;402.0;42.0;12400.0;8656.0;12.4;8.66;;
Movistar;Tolima, Colombia;;jun-22;12046.0;3545.0;all;;median;3545.0;8.0;89633.0;88822.0;89.63;88.82;;
Movistar;Valle del Cauca, Colombia;;jun-22;41805.0;14235.0;all;;median;14235.0;19.0;131752.0;116945.0;131.75;116.95;;
Movistar;Vaupes, Colombia;;jun-22;1.0;1.0;all;;median;1.0;662.0;6469.0;797.0;6.47;0.8;;
Movistar;Guaviare, Colombia;;jun-22;414.0;120.0;all;;median;120.0;15.0;15245.0;21873.0;15.25;21.87;;
Claro;Antioquia, Colombia;;jun-22;98358.0;32825.0;all;;median;32825.0;10.0;85941.0;30133.0;85.94;30.13;;
Claro;Arauca, Colombia;;jun-22;1.0;1.0;all;;median;1.0;31.0;13387.0;19185.0;13.39;19.19;;
Claro;Atlantico, Colombia;;jun-22;23672.0;6541.0;all;;median;6541.0;14.0;70386.0;29380.0;70.39;29.38;;
Claro;Bogota, Colombia;;jun-22;316952.0;99392.0;all;;median;99392.0;11.0;88019.0;29984.0;88.02;29.98;;
Claro;Bolivar, Colombia;;jun-22;3193.0;910.0;all;;median;910.0;11.0;62410.0;27872.0;62.41;27.87;;
Claro;Boyaca, Colombia;;jun-22;9594.0;2743.0;all;;median;2743.0;16.0;73783.0;28138.0;73.78;28.14;;
Claro;Caldas, Colombia;;jun-22;13559.0;3527.0;all;;median;3527.0;21.0;82500.0;28523.0;82.5;28.52;;
Claro;Caquetá, Colombia;;jun-22;3267.0;868.0;all;;median;868.0;19.0;28946.0;22782.0;28.95;22.78;;
Claro;Casanare, Colombia;;jun-22;3937.0;1076.0;all;;median;1076.0;17.0;64419.0;26710.0;64.42;26.71;;
Claro;Cauca Department, Colombia;;jun-22;11295.0;3388.0;all;;median;3388.0;20.0;69606.0;26961.0;69.61;26.96;;
Claro;Cesar, Colombia;;jun-22;6628.0;1707.0;all;;median;1707.0;31.0;63775.0;27985.0;63.78;27.99;;
Claro;Choco, Colombia;;jun-22;97.0;40.0;all;;median;40.0;18.0;49043.0;24300.0;49.04;24.3;;
Claro;Cordoba, Colombia;;jun-22;2967.0;896.0;all;;median;896.0;15.0;64883.0;29499.0;64.88;29.5;;
Claro;Cundinamarca, Colombia;;jun-22;100994.0;32372.0;all;;median;32372.0;11.0;87949.0;30157.0;87.95;30.16;;
Claro;Huila, Colombia;;jun-22;11153.0;3242.0;all;;median;3242.0;24.0;60640.0;26490.0;60.64;26.49;;
Claro;La Guajira, Colombia;;jun-22;2238.0;841.0;all;;median;841.0;34.0;61719.0;25627.0;61.72;25.63;;
Claro;Magdalena, Colombia;;jun-22;22241.0;7741.0;all;;median;7741.0;16.0;78280.0;29987.0;78.28;29.99;;
Claro;Meta, Colombia;;jun-22;14279.0;4337.0;all;;median;4337.0;14.0;77931.0;29819.0;77.93;29.82;;
Claro;Narino, Colombia;;jun-22;7842.0;2459.0;all;;median;2459.0;22.0;62368.0;26309.0;62.37;26.31;;
Claro;North Santander, Colombia;;jun-22;11266.0;3647.0;all;;median;3647.0;21.0;71206.0;28052.0;71.21;28.05;;
Claro;Putumayo, Colombia;;jun-22;83.0;31.0;all;;median;31.0;40.0;7301.0;5468.0;7.3;5.47;;
Claro;Quindio, Colombia;;jun-22;3945.0;977.0;all;;median;977.0;21.0;74778.0;28619.0;74.78;28.62;;
Claro;Risaralda, Colombia;;jun-22;23878.0;6596.0;all;;median;6596.0;22.0;88072.0;29580.0;88.07;29.58;;
Claro;San Andrés and Providencia, Colombia;;jun-22;21.0;6.0;all;;median;6.0;28.0;19779.0;11007.0;19.78;11.01;;
Claro;Santander Department, Colombia;;jun-22;27368.0;8257.0;all;;median;8257.0;16.0;82835.0;29693.0;82.84;29.69;;
Claro;Sucre, Colombia;;jun-22;1601.0;428.0;all;;median;428.0;18.0;45003.0;26593.0;45.0;26.59;;
Claro;Tolima, Colombia;;jun-22;13621.0;3857.0;all;;median;3857.0;13.0;77000.0;25439.0;77.0;25.44;;
Claro;Valle del Cauca, Colombia;;jun-22;78419.0;24790.0;all;;median;24790.0;19.0;79977.0;28842.0;79.98;28.84;;
Claro;Vichada, Colombia;;jun-22;7.0;4.0;all;;median;4.0;141.0;4360.0;2084.0;4.36;2.08;;
Claro;Guaviare, Colombia;;jun-22;78.0;21.0;all;;median;21.0;28.0;8946.0;10155.0;8.95;10.16;;
ETB;Amazonas, Colombia;;jun-22;23.0;7.0;all;;median;7.0;17.0;4526.0;9604.0;4.53;9.6;;
ETB;Antioquia, Colombia;;jun-22;2304.0;733.0;all;;median;733.0;11.0;19950.0;19988.0;19.95;19.99;;
ETB;Arauca, Colombia;;jun-22;1.0;1.0;all;;median;1.0;21.0;15868.0;8352.0;15.87;8.35;;
ETB;Atlantico, Colombia;;jun-22;352.0;134.0;all;;median;134.0;20.0;21738.0;13968.0;21.74;13.97;;
ETB;Bogota, Colombia;;jun-22;266721.0;85462.0;all;;median;85462.0;4.0;94587.0;94641.0;94.59;94.64;;
ETB;Bolivar, Colombia;;jun-22;3.0;3.0;all;;median;3.0;19.0;50386.0;78738.0;50.39;78.74;;
ETB;Boyaca, Colombia;;jun-22;661.0;175.0;all;;median;175.0;11.0;12734.0;12413.0;12.73;12.41;;
ETB;Caldas, Colombia;;jun-22;15.0;10.0;all;;median;10.0;50.0;2598.0;4033.0;2.6;4.03;;
ETB;Caquetá, Colombia;;jun-22;1.0;1.0;all;;median;1.0;64.0;1472.0;2010.0;1.47;2.01;;
ETB;Casanare, Colombia;;jun-22;97.0;27.0;all;;median;27.0;12.0;10714.0;15989.0;10.71;15.99;;
ETB;Cauca Department, Colombia;;jun-22;129.0;30.0;all;;median;30.0;14.0;19012.0;19984.0;19.01;19.98;;
ETB;Cesar, Colombia;;jun-22;3.0;3.0;all;;median;3.0;26.0;201333.0;60960.0;201.33;60.96;;
ETB;Cordoba, Colombia;;jun-22;1337.0;348.0;all;;median;348.0;26.0;11617.0;16671.0;11.62;16.67;;
ETB;Cundinamarca, Colombia;;jun-22;7167.0;2457.0;all;;median;2457.0;6.0;31022.0;27316.0;31.02;27.32;;
ETB;Huila, Colombia;;jun-22;721.0;228.0;all;;median;228.0;11.0;21608.0;21973.0;21.61;21.97;;
ETB;Magdalena, Colombia;;jun-22;587.0;167.0;all;;median;167.0;20.0;24911.0;26258.0;24.91;26.26;;
ETB;Meta, Colombia;;jun-22;3745.0;915.0;all;;median;915.0;9.0;13340.0;14549.0;13.34;14.55;;
ETB;Narino, Colombia;;jun-22;43.0;13.0;all;;median;13.0;28.0;3343.0;1901.0;3.34;1.9;;
ETB;North Santander, Colombia;;jun-22;591.0;280.0;all;;median;280.0;17.0;32618.0;37388.0;32.62;37.39;;
ETB;Putumayo, Colombia;;jun-22;1.0;1.0;all;;median;1.0;12.0;14269.0;14592.0;14.27;14.59;;
ETB;Risaralda, Colombia;;jun-22;41.0;31.0;all;;median;31.0;19.0;28540.0;28149.0;28.54;28.15;;
ETB;San Andrés and Providencia, Colombia;;jun-22;27.0;16.0;all;;median;16.0;37.0;8565.0;6844.0;8.57;6.84;;
ETB;Santander Department, Colombia;;jun-22;1108.0;332.0;all;;median;332.0;9.0;49931.0;35671.0;49.93;35.67;;
ETB;Sucre, Colombia;;jun-22;36.0;4.0;all;;median;4.0;11.0;10864.0;16567.0;10.86;16.57;;
ETB;Tolima, Colombia;;jun-22;889.0;269.0;all;;median;269.0;14.0;12878.0;17158.0;12.88;17.16;;
ETB;Valle del Cauca, Colombia;;jun-22;40.0;25.0;all;;median;25.0;12.0;58464.0;30170.0;58.46;30.17;;
ETB;Guaviare, Colombia;;jun-22;2.0;1.0;all;;median;1.0;49.0;1824.0;1134.0;1.82;1.13;;
Movistar;Amazonas, Colombia;;jul-22;11.0;4.0;all;;median;4.0;76.0;836.0;774.0;0.84;0.77;;
Movistar;Antioquia, Colombia;;jul-22;34632.0;9119.0;all;;median;9119.0;18.0;218037.0;200051.0;218.04;200.05;;
Movistar;Arauca, Colombia;;jul-22;290.0;131.0;all;;median;131.0;50.0;5150.0;734.0;5.15;0.73;;
Movistar;Atlantico, Colombia;;jul-22;27538.0;8353.0;all;;median;8353.0;36.0;119996.0;98980.0;120.0;98.98;;
Movistar;Bogota, Colombia;;jul-22;100224.0;30851.0;all;;median;30851.0;6.0;164130.0;137227.0;164.13;137.23;;
Movistar;Bolivar, Colombia;;jul-22;11006.0;3558.0;all;;median;3558.0;38.0;105828.0;94631.0;105.83;94.63;;
Movistar;Boyaca, Colombia;;jul-22;5282.0;1867.0;all;;median;1867.0;13.0;31491.0;28613.0;31.49;28.61;;
Movistar;Caldas, Colombia;;jul-22;541.0;140.0;all;;median;140.0;20.0;17599.0;23717.0;17.6;23.72;;
Movistar;Caquetá, Colombia;;jul-22;2048.0;379.0;all;;median;379.0;27.0;9006.0;14158.0;9.01;14.16;;
Movistar;Casanare, Colombia;;jul-22;433.0;137.0;all;;median;137.0;26.0;7442.0;1086.0;7.44;1.09;;
Movistar;Cauca Department, Colombia;;jul-22;651.0;298.0;all;;median;298.0;25.0;44711.0;46342.0;44.71;46.34;;
Movistar;Cesar, Colombia;;jul-22;3450.0;1305.0;all;;median;1305.0;43.0;95130.0;54908.0;95.13;54.91;;
Movistar;Choco, Colombia;;jul-22;1136.0;299.0;all;;median;299.0;47.0;6429.0;852.0;6.43;0.85;;
Movistar;Cordoba, Colombia;;jul-22;5196.0;1322.0;all;;median;1322.0;40.0;86448.0;71404.0;86.45;71.4;;
Movistar;Cundinamarca, Colombia;;jul-22;25914.0;7837.0;all;;median;7837.0;7.0;94657.0;93873.0;94.66;93.87;;
Movistar;Huila, Colombia;;jul-22;7982.0;2477.0;all;;median;2477.0;24.0;13827.0;13453.0;13.83;13.45;;
Movistar;La Guajira, Colombia;;jul-22;269.0;93.0;all;;median;93.0;43.0;4572.0;776.0;4.57;0.78;;
Movistar;Magdalena, Colombia;;jul-22;7335.0;2611.0;all;;median;2611.0;38.0;48918.0;47921.0;48.92;47.92;;
Movistar;Meta, Colombia;;jul-22;9156.0;2860.0;all;;median;2860.0;14.0;115098.0;97815.0;115.1;97.82;;
Movistar;Narino, Colombia;;jul-22;4669.0;1530.0;all;;median;1530.0;32.0;54530.0;43813.0;54.53;43.81;;
Movistar;North Santander, Colombia;;jul-22;10443.0;3466.0;all;;median;3466.0;18.0;59370.0;50903.0;59.37;50.9;;
Movistar;Putumayo, Colombia;;jul-22;379.0;91.0;all;;median;91.0;30.0;28911.0;23249.0;28.91;23.25;;
Movistar;Quindio, Colombia;;jul-22;2241.0;690.0;all;;median;690.0;22.0;144730.0;116517.0;144.73;116.52;;
Movistar;Risaralda, Colombia;;jul-22;415.0;147.0;all;;median;147.0;23.0;14208.0;23740.0;14.21;23.74;;
Movistar;San Andrés and Providencia, Colombia;;jul-22;159.0;40.0;all;;median;40.0;115.0;1847.0;616.0;1.85;0.62;;
Movistar;Santander Department, Colombia;;jul-22;34364.0;11134.0;all;;median;11134.0;14.0;111563.0;99482.0;111.56;99.48;;
Movistar;Sucre, Colombia;;jul-22;1060.0;369.0;all;;median;369.0;44.0;10783.0;9143.0;10.78;9.14;;
Movistar;Tolima, Colombia;;jul-22;12034.0;3635.0;all;;median;3635.0;8.0;94918.0;94534.0;94.92;94.53;;
Movistar;Valle del Cauca, Colombia;;jul-22;44036.0;14884.0;all;;median;14884.0;19.0;136666.0;118181.0;136.67;118.18;;
Movistar;Guaviare, Colombia;;jul-22;587.0;137.0;all;;median;137.0;16.0;9728.0;19268.0;9.73;19.27;;
Claro;Antioquia, Colombia;;jul-22;90061.0;29014.0;all;;median;29014.0;10.0;93963.0;30629.0;93.96;30.63;;
Claro;Arauca, Colombia;;jul-22;2.0;1.0;all;;median;1.0;47.0;7047.0;8738.0;7.05;8.74;;
Claro;Atlantico, Colombia;;jul-22;21577.0;6256.0;all;;median;6256.0;14.0;83035.0;30118.0;83.04;30.12;;
Claro;Bogota, Colombia;;jul-22;333304.0;104281.0;all;;median;104281.0;10.0;90017.0;30155.0;90.02;30.16;;
Claro;Bolivar, Colombia;;jul-22;3135.0;924.0;all;;median;924.0;11.0;61605.0;28345.0;61.61;28.35;;
Claro;Boyaca, Colombia;;jul-22;9069.0;2879.0;all;;median;2879.0;15.0;79575.0;28693.0;79.58;28.69;;
Claro;Caldas, Colombia;;jul-22;13453.0;3387.0;all;;median;3387.0;21.0;87375.0;29047.0;87.38;29.05;;
Claro;Caquetá, Colombia;;jul-22;2507.0;798.0;all;;median;798.0;18.0;29468.0;23177.0;29.47;23.18;;
Claro;Casanare, Colombia;;jul-22;2353.0;674.0;all;;median;674.0;16.0;66923.0;27176.0;66.92;27.18;;
Claro;Cauca Department, Colombia;;jul-22;11462.0;3477.0;all;;median;3477.0;21.0;72880.0;25982.0;72.88;25.98;;
Claro;Cesar, Colombia;;jul-22;6546.0;1909.0;all;;median;1909.0;32.0;62328.0;28268.0;62.33;28.27;;
Claro;Choco, Colombia;;jul-22;66.0;36.0;all;;median;36.0;20.0;67989.0;46112.0;67.99;46.11;;
Claro;Cordoba, Colombia;;jul-22;3633.0;1020.0;all;;median;1020.0;15.0;62195.0;29270.0;62.2;29.27;;
Claro;Cundinamarca, Colombia;;jul-22;110919.0;36259.0;all;;median;36259.0;11.0;90228.0;30470.0;90.23;30.47;;
Claro;Huila, Colombia;;jul-22;11779.0;3566.0;all;;median;3566.0;28.0;62226.0;26357.0;62.23;26.36;;
Claro;La Guajira, Colombia;;jul-22;2254.0;813.0;all;;median;813.0;33.0;63662.0;27223.0;63.66;27.22;;
Claro;Magdalena, Colombia;;jul-22;22624.0;7983.0;all;;median;7983.0;16.0;83858.0;30240.0;83.86;30.24;;
Claro;Meta, Colombia;;jul-22;15148.0;4458.0;all;;median;4458.0;13.0;80296.0;30005.0;80.3;30.01;;
Claro;Narino, Colombia;;jul-22;7392.0;2459.0;all;;median;2459.0;25.0;64665.0;24851.0;64.67;24.85;;
Claro;North Santander, Colombia;;jul-22;12882.0;4056.0;all;;median;4056.0;21.0;76205.0;28981.0;76.21;28.98;;
Claro;Putumayo, Colombia;;jul-22;150.0;38.0;all;;median;38.0;29.0;7924.0;7662.0;7.92;7.66;;
Claro;Quindio, Colombia;;jul-22;3782.0;945.0;all;;median;945.0;21.0;78408.0;27750.0;78.41;27.75;;
Claro;Risaralda, Colombia;;jul-22;26228.0;7159.0;all;;median;7159.0;24.0;89746.0;28763.0;89.75;28.76;;
Claro;San Andrés and Providencia, Colombia;;jul-22;217.0;37.0;all;;median;37.0;15.0;183737.0;188765.0;183.74;188.77;;
Claro;Santander Department, Colombia;;jul-22;29372.0;8881.0;all;;median;8881.0;17.0;85557.0;30310.0;85.56;30.31;;
Claro;Sucre, Colombia;;jul-22;1451.0;378.0;all;;median;378.0;14.0;56516.0;27068.0;56.52;27.07;;
Claro;Tolima, Colombia;;jul-22;13696.0;4161.0;all;;median;4161.0;13.0;77142.0;28365.0;77.14;28.37;;
Claro;Valle del Cauca, Colombia;;jul-22;82322.0;25091.0;all;;median;25091.0;20.0;80968.0;27551.0;80.97;27.55;;
Claro;Vichada, Colombia;;jul-22;5.0;2.0;all;;median;2.0;92.0;2042.0;627.0;2.04;0.63;;
Claro;Guaviare, Colombia;;jul-22;63.0;14.0;all;;median;14.0;15.0;12606.0;18533.0;12.61;18.53;;
ETB;Amazonas, Colombia;;jul-22;29.0;3.0;all;;median;3.0;4.0;4067.0;9213.0;4.07;9.21;;
ETB;Antioquia, Colombia;;jul-22;629.0;228.0;all;;median;228.0;16.0;11825.0;10272.0;11.83;10.27;;
ETB;Arauca, Colombia;;jul-22;1.0;1.0;all;;median;1.0;20.0;30042.0;32740.0;30.04;32.74;;
ETB;Atlantico, Colombia;;jul-22;257.0;93.0;all;;median;93.0;18.0;40257.0;30047.0;40.26;30.05;;
ETB;Bogota, Colombia;;jul-22;284520.0;88773.0;all;;median;88773.0;4.0;95797.0;94666.0;95.8;94.67;;
ETB;Bolivar, Colombia;;jul-22;8.0;7.0;all;;median;7.0;20.0;50918.0;57153.0;50.92;57.15;;
ETB;Boyaca, Colombia;;jul-22;983.0;193.0;all;;median;193.0;13.0;20372.0;22046.0;20.37;22.05;;
ETB;Caldas, Colombia;;jul-22;47.0;20.0;all;;median;20.0;26.0;4379.0;9630.0;4.38;9.63;;
ETB;Caquetá, Colombia;;jul-22;2.0;2.0;all;;median;2.0;63.0;19119.0;6863.0;19.12;6.86;;
ETB;Casanare, Colombia;;jul-22;93.0;32.0;all;;median;32.0;11.0;14123.0;10931.0;14.12;10.93;;
ETB;Cauca Department, Colombia;;jul-22;192.0;23.0;all;;median;23.0;15.0;14823.0;18485.0;14.82;18.49;;
ETB;Cesar, Colombia;;jul-22;15.0;7.0;all;;median;7.0;25.0;290682.0;91783.0;290.68;91.78;;
ETB;Cordoba, Colombia;;jul-22;1194.0;374.0;all;;median;374.0;26.0;13472.0;18653.0;13.47;18.65;;
ETB;Cundinamarca, Colombia;;jul-22;6639.0;2382.0;all;;median;2382.0;5.0;34077.0;31050.0;34.08;31.05;;
ETB;Huila, Colombia;;jul-22;692.0;203.0;all;;median;203.0;21.0;12744.0;10044.0;12.74;10.04;;
ETB;Magdalena, Colombia;;jul-22;500.0;118.0;all;;median;118.0;21.0;18961.0;18105.0;18.96;18.11;;
ETB;Meta, Colombia;;jul-22;3283.0;827.0;all;;median;827.0;7.0;15265.0;15772.0;15.27;15.77;;
ETB;Narino, Colombia;;jul-22;6.0;6.0;all;;median;6.0;19.0;8260.0;9355.0;8.26;9.36;;
ETB;North Santander, Colombia;;jul-22;1252.0;317.0;all;;median;317.0;21.0;7586.0;11328.0;7.59;11.33;;
ETB;Quindio, Colombia;;jul-22;1.0;1.0;all;;median;1.0;15.0;44637.0;16969.0;44.64;16.97;;
ETB;Risaralda, Colombia;;jul-22;33.0;17.0;all;;median;17.0;17.0;38594.0;45710.0;38.59;45.71;;
ETB;San Andrés and Providencia, Colombia;;jul-22;11.0;7.0;all;;median;7.0;46.0;7077.0;7674.0;7.08;7.67;;
ETB;Santander Department, Colombia;;jul-22;1256.0;293.0;all;;median;293.0;9.0;47934.0;27866.0;47.93;27.87;;
ETB;Sucre, Colombia;;jul-22;69.0;16.0;all;;median;16.0;34.0;12152.0;14858.0;12.15;14.86;;
ETB;Tolima, Colombia;;jul-22;990.0;261.0;all;;median;261.0;14.0;13751.0;18088.0;13.75;18.09;;
ETB;Valle del Cauca, Colombia;;jul-22;11.0;9.0;all;;median;9.0;11.0;4663.0;4588.0;4.66;4.59;;
Movistar;Amazonas, Colombia;;Aug 2022;18.0;10.0;all;;median;10.0;125.0;1009.0;592.0;1.01;0.59;;
Movistar;Antioquia, Colombia;;Aug 2022;39118.0;9959.0;all;;median;9959.0;18.0;228896.0;212894.0;228.9;212.89;;
Movistar;Arauca, Colombia;;Aug 2022;227.0;109.0;all;;median;109.0;49.0;5638.0;770.0;5.64;0.77;;
Movistar;Atlantico, Colombia;;Aug 2022;28647.0;8622.0;all;;median;8622.0;9.0;128863.0;121929.0;128.86;121.93;;
Movistar;Bogota, Colombia;;Aug 2022;111033.0;33174.0;all;;median;33174.0;6.0;162094.0;135491.0;162.09;135.49;;
