Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;User Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps;Multi-Server Latency;Multi-Server Jitter,
Tigo;Arauca, Colombia;;Aug 2022;1.0;1.0;all;;median;1.0;15.0;23812.0;17432.0;23.81;17.43;;
Tigo;Atlantico, Colombia;;Aug 2022;19748.0;5984.0;all;;median;5984.0;10.0;76629.0;13404.0;76.63;13.4;;
Tigo;Bogota, Colombia;;Aug 2022;56857.0;18821.0;all;;median;18821.0;10.0;82811.0;14227.0;82.81;14.23;;
Tigo;Bolivar, Colombia;;Aug 2022;14172.0;4069.0;all;;median;4069.0;12.0;61031.0;13474.0;61.03;13.47;;
Tigo;Boyaca, Colombia;;Aug 2022;6371.0;1904.0;all;;median;1904.0;15.0;45645.0;12812.0;45.65;12.81;;
Tigo;Caldas, Colombia;;Aug 2022;22128.0;7024.0;all;;median;7024.0;31.0;62798.0;11351.0;62.8;11.35;;
Tigo;Casanare, Colombia;;Aug 2022;11.0;4.0;all;;median;4.0;28.0;35567.0;34266.0;35.57;34.27;;
Tigo;Cauca Department, Colombia;;Aug 2022;6408.0;1654.0;all;;median;1654.0;17.0;45786.0;13665.0;45.79;13.67;;
Tigo;Cesar, Colombia;;Aug 2022;6138.0;1791.0;all;;median;1791.0;17.0;62923.0;15769.0;62.92;15.77;;
Tigo;Choco, Colombia;;Aug 2022;438.0;59.0;all;;median;59.0;26.0;10959.0;11692.0;10.96;11.69;;
Tigo;Cordoba, Colombia;;Aug 2022;5811.0;1927.0;all;;median;1927.0;17.0;64538.0;15447.0;64.54;15.45;;
Tigo;Cundinamarca, Colombia;;Aug 2022;9729.0;2544.0;all;;median;2544.0;9.0;81547.0;19644.0;81.55;19.64;;
Tigo;Huila, Colombia;;Aug 2022;17.0;5.0;all;;median;5.0;37.0;26631.0;12094.0;26.63;12.09;;
Tigo;La Guajira, Colombia;;Aug 2022;226.0;78.0;all;;median;78.0;25.0;130952.0;91366.0;130.95;91.37;;
Tigo;Magdalena, Colombia;;Aug 2022;6127.0;1878.0;all;;median;1878.0;11.0;66448.0;13947.0;66.45;13.95;;
Tigo;Meta, Colombia;;Aug 2022;3511.0;998.0;all;;median;998.0;16.0;66446.0;17990.0;66.45;17.99;;
Tigo;Narino, Colombia;;Aug 2022;4485.0;1124.0;all;;median;1124.0;27.0;64580.0;13638.0;64.58;13.64;;
Tigo;North Santander, Colombia;;Aug 2022;7792.0;2151.0;all;;median;2151.0;30.0;61058.0;16471.0;61.06;16.47;;
Tigo;Putumayo, Colombia;;Aug 2022;9.0;2.0;all;;median;2.0;38.0;39483.0;23483.0;39.48;23.48;;
Tigo;Quindio, Colombia;;Aug 2022;8993.0;2209.0;all;;median;2209.0;31.0;72159.0;11547.0;72.16;11.55;;
Tigo;Risaralda, Colombia;;Aug 2022;21734.0;6130.0;all;;median;6130.0;19.0;58480.0;13229.0;58.48;13.23;;
Tigo;San Andrés and Providencia, Colombia;;Aug 2022;120.0;29.0;all;;median;29.0;22.0;15255.0;16019.0;15.26;16.02;;
Tigo;Santander Department, Colombia;;Aug 2022;30179.0;9224.0;all;;median;9224.0;29.0;72526.0;12884.0;72.53;12.88;;
Tigo;Sucre, Colombia;;Aug 2022;3441.0;1158.0;all;;median;1158.0;16.0;74300.0;16488.0;74.3;16.49;;
Tigo;Tolima, Colombia;;Aug 2022;6594.0;1549.0;all;;median;1549.0;34.0;63140.0;20681.0;63.14;20.68;;
Tigo;Valle del Cauca, Colombia;;Aug 2022;32529.0;9607.0;all;;median;9607.0;14.0;55084.0;12715.0;55.08;12.72;;
EMCALI;Valle del Cauca, Colombia;;Aug 2022;12284.0;4267.0;all;;median;4267.0;11.0;28210.0;23423.0;28.21;23.42;;
Tigo;Antioquia, Colombia;;sep-22;188082.0;57811.0;all;;median;57811.0;9.0;90004.0;20343.0;90.0;20.34;;
Tigo;Arauca, Colombia;;sep-22;62.0;13.0;all;;median;13.0;16.0;15210.0;16780.0;15.21;16.78;;
Tigo;Atlantico, Colombia;;sep-22;20129.0;6384.0;all;;median;6384.0;10.0;68708.0;13316.0;68.71;13.32;;
Tigo;Bogota, Colombia;;sep-22;47596.0;16171.0;all;;median;16171.0;10.0;85494.0;16050.0;85.49;16.05;;
Tigo;Bolivar, Colombia;;sep-22;12678.0;3531.0;all;;median;3531.0;12.0;60146.0;16618.0;60.15;16.62;;
Tigo;Boyaca, Colombia;;sep-22;5464.0;1785.0;all;;median;1785.0;15.0;38847.0;14330.0;38.85;14.33;;
Tigo;Caldas, Colombia;;sep-22;23159.0;7842.0;all;;median;7842.0;26.0;59724.0;10501.0;59.72;10.5;;
Tigo;Caquetá, Colombia;;sep-22;4.0;1.0;all;;median;1.0;37.0;17485.0;19200.0;17.49;19.2;;
Tigo;Casanare, Colombia;;sep-22;6.0;5.0;all;;median;5.0;19.0;25632.0;16259.0;25.63;16.26;;
Tigo;Cauca Department, Colombia;;sep-22;4733.0;1358.0;all;;median;1358.0;16.0;36477.0;16237.0;36.48;16.24;;
Tigo;Cesar, Colombia;;sep-22;5235.0;1512.0;all;;median;1512.0;18.0;57832.0;18167.0;57.83;18.17;;
Tigo;Choco, Colombia;;sep-22;255.0;63.0;all;;median;63.0;21.0;27011.0;15347.0;27.01;15.35;;
Tigo;Cordoba, Colombia;;sep-22;6460.0;1760.0;all;;median;1760.0;20.0;52257.0;17721.0;52.26;17.72;;
Tigo;Cundinamarca, Colombia;;sep-22;8012.0;2220.0;all;;median;2220.0;9.0;69246.0;19844.0;69.25;19.84;;
Tigo;Huila, Colombia;;sep-22;22.0;6.0;all;;median;6.0;33.0;25848.0;25217.0;25.85;25.22;;
Tigo;La Guajira, Colombia;;sep-22;249.0;55.0;all;;median;55.0;25.0;197236.0;99924.0;197.24;99.92;;
Tigo;Magdalena, Colombia;;sep-22;5699.0;1673.0;all;;median;1673.0;11.0;61967.0;16507.0;61.97;16.51;;
Tigo;Meta, Colombia;;sep-22;3075.0;841.0;all;;median;841.0;15.0;72485.0;19713.0;72.49;19.71;;
Tigo;Narino, Colombia;;sep-22;2501.0;800.0;all;;median;800.0;24.0;78514.0;18830.0;78.51;18.83;;
Tigo;North Santander, Colombia;;sep-22;7111.0;1863.0;all;;median;1863.0;31.0;46290.0;17071.0;46.29;17.07;;
Tigo;Putumayo, Colombia;;sep-22;9.0;6.0;all;;median;6.0;40.0;19143.0;7793.0;19.14;7.79;;
Tigo;Quindio, Colombia;;sep-22;6438.0;1759.0;all;;median;1759.0;29.0;84434.0;11937.0;84.43;11.94;;
Tigo;Risaralda, Colombia;;sep-22;21517.0;5726.0;all;;median;5726.0;18.0;60960.0;12739.0;60.96;12.74;;
Tigo;San Andrés and Providencia, Colombia;;sep-22;164.0;49.0;all;;median;49.0;20.0;19513.0;18311.0;19.51;18.31;;
Tigo;Santander Department, Colombia;;sep-22;24667.0;7523.0;all;;median;7523.0;29.0;63812.0;13065.0;63.81;13.07;;
Tigo;Sucre, Colombia;;sep-22;4067.0;1139.0;all;;median;1139.0;16.0;72373.0;20997.0;72.37;21.0;;
Tigo;Tolima, Colombia;;sep-22;6918.0;1880.0;all;;median;1880.0;25.0;62657.0;15606.0;62.66;15.61;;
Tigo;Valle del Cauca, Colombia;;sep-22;31476.0;9193.0;all;;median;9193.0;15.0;56449.0;12906.0;56.45;12.91;;
EMCALI;Cauca Department, Colombia;;sep-22;1.0;1.0;all;;median;1.0;19.0;4372.0;721.0;4.37;0.72;;
EMCALI;Choco, Colombia;;sep-22;29.0;12.0;all;;median;12.0;5.0;64642.0;53854.0;64.64;53.85;;
EMCALI;Valle del Cauca, Colombia;;sep-22;13634.0;4653.0;all;;median;4653.0;11.0;32335.0;25303.0;32.34;25.3;;
Tigo;Antioquia, Colombia;;oct-22;202765.0;61666.0;all;;median;61666.0;9.0;91897.0;20395.0;91.9;20.4;;
Tigo;Arauca, Colombia;;oct-22;290.0;34.0;all;;median;34.0;16.0;8477.0;9775.0;8.48;9.78;;
Tigo;Atlantico, Colombia;;oct-22;19750.0;6062.0;all;;median;6062.0;10.0;77065.0;13369.0;77.07;13.37;;
Tigo;Bogota, Colombia;;oct-22;51292.0;17210.0;all;;median;17210.0;10.0;82218.0;16972.0;82.22;16.97;;
Tigo;Bolivar, Colombia;;oct-22;12661.0;3458.0;all;;median;3458.0;12.0;60840.0;17205.0;60.84;17.21;;
Tigo;Boyaca, Colombia;;oct-22;6000.0;2007.0;all;;median;2007.0;14.0;35630.0;11744.0;35.63;11.74;;
Tigo;Caldas, Colombia;;oct-22;25212.0;8236.0;all;;median;8236.0;24.0;54632.0;10460.0;54.63;10.46;;
Tigo;Caquetá, Colombia;;oct-22;19.0;3.0;all;;median;3.0;33.0;24389.0;26521.0;24.39;26.52;;
Tigo;Casanare, Colombia;;oct-22;27.0;8.0;all;;median;8.0;23.0;27404.0;24155.0;27.4;24.16;;
Tigo;Cauca Department, Colombia;;oct-22;4927.0;1452.0;all;;median;1452.0;16.0;48548.0;19432.0;48.55;19.43;;
Tigo;Cesar, Colombia;;oct-22;5131.0;1548.0;all;;median;1548.0;19.0;53819.0;17014.0;53.82;17.01;;
Tigo;Choco, Colombia;;oct-22;367.0;89.0;all;;median;89.0;28.0;27726.0;19376.0;27.73;19.38;;
Tigo;Cordoba, Colombia;;oct-22;5841.0;1680.0;all;;median;1680.0;19.0;55179.0;17449.0;55.18;17.45;;
Tigo;Cundinamarca, Colombia;;oct-22;9022.0;2321.0;all;;median;2321.0;10.0;59751.0;20631.0;59.75;20.63;;
Tigo;Huila, Colombia;;oct-22;31.0;7.0;all;;median;7.0;47.0;21461.0;19131.0;21.46;19.13;;
Tigo;La Guajira, Colombia;;oct-22;270.0;60.0;all;;median;60.0;26.0;154510.0;102846.0;154.51;102.85;;
Tigo;Magdalena, Colombia;;oct-22;5222.0;1692.0;all;;median;1692.0;12.0;61371.0;17011.0;61.37;17.01;;
Tigo;Meta, Colombia;;oct-22;2902.0;808.0;all;;median;808.0;15.0;61194.0;19361.0;61.19;19.36;;
Tigo;Narino, Colombia;;oct-22;2828.0;908.0;all;;median;908.0;23.0;67807.0;17794.0;67.81;17.79;;
Tigo;North Santander, Colombia;;oct-22;5865.0;1771.0;all;;median;1771.0;30.0;59955.0;19045.0;59.96;19.05;;
Tigo;Putumayo, Colombia;;oct-22;17.0;4.0;all;;median;4.0;45.0;11065.0;10197.0;11.07;10.2;;
Tigo;Quindio, Colombia;;oct-22;9132.0;2070.0;all;;median;2070.0;34.0;74504.0;12087.0;74.5;12.09;;
Tigo;Risaralda, Colombia;;oct-22;20094.0;5873.0;all;;median;5873.0;18.0;62146.0;13688.0;62.15;13.69;;
Tigo;San Andrés and Providencia, Colombia;;oct-22;142.0;35.0;all;;median;35.0;18.0;21586.0;18228.0;21.59;18.23;;
Tigo;Santander Department, Colombia;;oct-22;22667.0;7376.0;all;;median;7376.0;29.0;68799.0;13138.0;68.8;13.14;;
Tigo;Sucre, Colombia;;oct-22;3065.0;1051.0;all;;median;1051.0;16.0;61291.0;20277.0;61.29;20.28;;
Tigo;Tolima, Colombia;;oct-22;7138.0;1820.0;all;;median;1820.0;31.0;62555.0;18691.0;62.56;18.69;;
Tigo;Valle del Cauca, Colombia;;oct-22;33055.0;9717.0;all;;median;9717.0;15.0;55588.0;13338.0;55.59;13.34;;
Tigo;Guaviare, Colombia;;oct-22;4.0;2.0;all;;median;2.0;32.0;20878.0;30504.0;20.88;30.5;;
EMCALI;Cauca Department, Colombia;;oct-22;3.0;2.0;all;;median;2.0;26.0;9565.0;19774.0;9.57;19.77;;
EMCALI;Choco, Colombia;;oct-22;1.0;1.0;all;;median;1.0;3.0;70986.0;117423.0;70.99;117.42;;
EMCALI;Valle del Cauca, Colombia;;oct-22;17284.0;5598.0;all;;median;5598.0;7.0;40344.0;30080.0;40.34;30.08;;
Tigo;Antioquia, Colombia;;nov-22;185979.0;56838.0;all;;median;56838.0;9.0;91842.0;20429.0;91.84;20.43;;
Tigo;Arauca, Colombia;;nov-22;211.0;31.0;all;;median;31.0;15.0;14400.0;19859.0;14.4;19.86;;
Tigo;Atlantico, Colombia;;nov-22;17171.0;5750.0;all;;median;5750.0;10.0;74166.0;13343.0;74.17;13.34;;
Tigo;Bogota, Colombia;;nov-22;44628.0;15438.0;all;;median;15438.0;10.0;85192.0;17114.0;85.19;17.11;;
Tigo;Bolivar, Colombia;;nov-22;11697.0;3361.0;all;;median;3361.0;13.0;54929.0;17008.0;54.93;17.01;;
Tigo;Boyaca, Colombia;;nov-22;4910.0;1805.0;all;;median;1805.0;14.0;31803.0;12478.0;31.8;12.48;;
Tigo;Caldas, Colombia;;nov-22;21261.0;7223.0;all;;median;7223.0;24.0;58156.0;10472.0;58.16;10.47;;
Tigo;Caquetá, Colombia;;nov-22;17.0;3.0;all;;median;3.0;33.0;18569.0;20118.0;18.57;20.12;;
Tigo;Casanare, Colombia;;nov-22;8.0;4.0;all;;median;4.0;23.0;19444.0;14768.0;19.44;14.77;;
Tigo;Cauca Department, Colombia;;nov-22;4356.0;1264.0;all;;median;1264.0;19.0;33033.0;14896.0;33.03;14.9;;
Tigo;Cesar, Colombia;;nov-22;5193.0;1574.0;all;;median;1574.0;20.0;54007.0;17859.0;54.01;17.86;;
Tigo;Choco, Colombia;;nov-22;111.0;38.0;all;;median;38.0;19.0;29320.0;10386.0;29.32;10.39;;
Tigo;Cordoba, Colombia;;nov-22;5787.0;1695.0;all;;median;1695.0;20.0;55490.0;17864.0;55.49;17.86;;
Tigo;Cundinamarca, Colombia;;nov-22;7895.0;2077.0;all;;median;2077.0;10.0;59603.0;19751.0;59.6;19.75;;
Tigo;Huila, Colombia;;nov-22;11.0;3.0;all;;median;3.0;32.0;18277.0;22209.0;18.28;22.21;;
Tigo;La Guajira, Colombia;;nov-22;271.0;82.0;all;;median;82.0;24.0;168452.0;88935.0;168.45;88.94;;
Tigo;Magdalena, Colombia;;nov-22;4946.0;1661.0;all;;median;1661.0;12.0;75424.0;16099.0;75.42;16.1;;
Tigo;Meta, Colombia;;nov-22;2250.0;690.0;all;;median;690.0;16.0;55695.0;18618.0;55.7;18.62;;
Tigo;Narino, Colombia;;nov-22;2533.0;812.0;all;;median;812.0;23.0;80269.0;17316.0;80.27;17.32;;
Tigo;North Santander, Colombia;;nov-22;5643.0;1673.0;all;;median;1673.0;29.0;56147.0;18697.0;56.15;18.7;;
Tigo;Putumayo, Colombia;;nov-22;10.0;7.0;all;;median;7.0;55.0;2823.0;734.0;2.82;0.73;;
Tigo;Quindio, Colombia;;nov-22;6424.0;1815.0;all;;median;1815.0;27.0;91084.0;11809.0;91.08;11.81;;
Tigo;Risaralda, Colombia;;nov-22;16449.0;5019.0;all;;median;5019.0;18.0;62883.0;15734.0;62.88;15.73;;
Tigo;San Andrés and Providencia, Colombia;;nov-22;91.0;30.0;all;;median;30.0;19.0;28345.0;31023.0;28.35;31.02;;
Tigo;Santander Department, Colombia;;nov-22;20651.0;6820.0;all;;median;6820.0;28.0;70420.0;13038.0;70.42;13.04;;
Tigo;Sucre, Colombia;;nov-22;3004.0;1052.0;all;;median;1052.0;15.0;82411.0;19592.0;82.41;19.59;;
Tigo;Tolima, Colombia;;nov-22;6104.0;1834.0;all;;median;1834.0;22.0;60199.0;13478.0;60.2;13.48;;
Tigo;Valle del Cauca, Colombia;;nov-22;28140.0;8466.0;all;;median;8466.0;15.0;52780.0;13162.0;52.78;13.16;;
EMCALI;Cauca Department, Colombia;;nov-22;1.0;1.0;all;;median;1.0;9.0;5179.0;1095.0;5.18;1.1;;
EMCALI;Choco, Colombia;;nov-22;48.0;26.0;all;;median;26.0;5.0;105668.0;100904.0;105.67;100.9;;
EMCALI;Valle del Cauca, Colombia;;nov-22;15048.0;4647.0;all;;median;4647.0;7.0;40933.0;33541.0;40.93;33.54;;
Tigo;Caquetá, Colombia;;Dec 2022;;;all;;median;;;;;;;;
Tigo;Casanare, Colombia;;Dec 2022;;;all;;median;;;;;;;;
Tigo;Guainia, Colombia;;Dec 2022;;;all;;median;;;;;;;;
Tigo;Vaupes, Colombia;;Dec 2022;;;all;;median;;;;;;;;
Tigo;Vichada, Colombia;;Dec 2022;;;all;;median;;;;;;;;
Tigo;Guaviare, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Amazonas, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Antioquia, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Arauca, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Atlantico, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Bogota, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Bolivar, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Boyaca, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Caldas, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Caquetá, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Casanare, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Cesar, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Cordoba, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Cundinamarca, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Guainia, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Huila, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;La Guajira, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Magdalena, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Meta, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Narino, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;North Santander, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Putumayo, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Quindio, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Risaralda, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;San Andrés and Providencia, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Santander Department, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Sucre, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Tolima, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Vaupes, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Vichada, Colombia;;Dec 2022;;;all;;median;;;;;;;;
EMCALI;Guaviare, Colombia;;Dec 2022;;;all;;median;;;;;;;;
Tigo;Amazonas, Colombia;;Dec 2022;;;all;;median;;;;;;;;
Tigo;Antioquia, Colombia;;Dec 2022;154096.0;49813.0;all;;median;49813.0;9.0;90720.0;20367.0;90.72;20.37;;
Tigo;Arauca, Colombia;;Dec 2022;66.0;21.0;all;;median;21.0;15.0;18874.0;19914.0;18.87;19.91;;
Tigo;Atlantico, Colombia;;Dec 2022;16889.0;5312.0;all;;median;5312.0;10.0;76132.0;13759.0;76.13;13.76;;
Tigo;Bogota, Colombia;;Dec 2022;37693.0;13529.0;all;;median;13529.0;10.0;85763.0;17230.0;85.76;17.23;;
Tigo;Bolivar, Colombia;;Dec 2022;9911.0;3099.0;all;;median;3099.0;12.0;61887.0;17876.0;61.89;17.88;;
Tigo;Boyaca, Colombia;;Dec 2022;4468.0;1677.0;all;;median;1677.0;14.0;27934.0;12229.0;27.93;12.23;;
Tigo;Caldas, Colombia;;Dec 2022;16589.0;5738.0;all;;median;5738.0;26.0;60572.0;10608.0;60.57;10.61;;
Tigo;Cauca Department, Colombia;;Dec 2022;4132.0;1133.0;all;;median;1133.0;20.0;33894.0;16588.0;33.89;16.59;;
Tigo;Cesar, Colombia;;Dec 2022;4819.0;1515.0;all;;median;1515.0;19.0;65907.0;18049.0;65.91;18.05;;
Tigo;Choco, Colombia;;Dec 2022;81.0;20.0;all;;median;20.0;15.0;20290.0;16759.0;20.29;16.76;;
Tigo;Cordoba, Colombia;;Dec 2022;4478.0;1530.0;all;;median;1530.0;17.0;60592.0;18799.0;60.59;18.8;;
Tigo;Cundinamarca, Colombia;;Dec 2022;6880.0;1872.0;all;;median;1872.0;10.0;62042.0;20552.0;62.04;20.55;;
Tigo;Huila, Colombia;;Dec 2022;4.0;2.0;all;;median;2.0;30.0;23837.0;17171.0;23.84;17.17;;
Tigo;La Guajira, Colombia;;Dec 2022;175.0;58.0;all;;median;58.0;24.0;141045.0;96014.0;141.05;96.01;;
Tigo;Magdalena, Colombia;;Dec 2022;4338.0;1514.0;all;;median;1514.0;12.0;76656.0;16243.0;76.66;16.24;;
Tigo;Meta, Colombia;;Dec 2022;2364.0;684.0;all;;median;684.0;15.0;53221.0;18945.0;53.22;18.95;;
Tigo;Narino, Colombia;;Dec 2022;2098.0;711.0;all;;median;711.0;23.0;84557.0;17304.0;84.56;17.3;;
Tigo;North Santander, Colombia;;Dec 2022;4962.0;1490.0;all;;median;1490.0;28.0;59744.0;17889.0;59.74;17.89;;
Tigo;Putumayo, Colombia;;Dec 2022;1.0;1.0;all;;median;1.0;7.0;126348.0;110689.0;126.35;110.69;;
Tigo;Quindio, Colombia;;Dec 2022;5272.0;1546.0;all;;median;1546.0;27.0;78694.0;11686.0;78.69;11.69;;
Tigo;Risaralda, Colombia;;Dec 2022;13557.0;4124.0;all;;median;4124.0;18.0;69429.0;15803.0;69.43;15.8;;
Tigo;San Andrés and Providencia, Colombia;;Dec 2022;54.0;24.0;all;;median;24.0;19.0;25652.0;26896.0;25.65;26.9;;
Tigo;Santander Department, Colombia;;Dec 2022;17734.0;6114.0;all;;median;6114.0;29.0;73846.0;13369.0;73.85;13.37;;
Tigo;Sucre, Colombia;;Dec 2022;2136.0;814.0;all;;median;814.0;16.0;82646.0;20198.0;82.65;20.2;;
Tigo;Tolima, Colombia;;Dec 2022;4957.0;1637.0;all;;median;1637.0;24.0;60257.0;13287.0;60.26;13.29;;
Tigo;Valle del Cauca, Colombia;;Dec 2022;24374.0;7744.0;all;;median;7744.0;15.0;54612.0;12827.0;54.61;12.83;;
EMCALI;Cauca Department, Colombia;;Dec 2022;18.0;2.0;all;;median;2.0;14.0;4731.0;1955.0;4.73;1.96;;
EMCALI;Choco, Colombia;;Dec 2022;22.0;12.0;all;;median;12.0;5.0;43053.0;34066.0;43.05;34.07;;
EMCALI;Valle del Cauca, Colombia;;Dec 2022;13206.0;3950.0;all;;median;3950.0;7.0;41553.0;37243.0;41.55;37.24;;
Tigo;Antioquia, Colombia;;Jan 2023;170965.0;56222.0;all;;median;56222.0;9.0;90272.0;20351.0;90.27;20.35;;
Tigo;Arauca, Colombia;;Jan 2023;45.0;19.0;all;;median;19.0;17.0;19839.0;19957.0;19.84;19.96;;
Tigo;Atlantico, Colombia;;Jan 2023;16578.0;5579.0;all;;median;5579.0;10.0;73544.0;13342.0;73.54;13.34;;
Tigo;Bogota, Colombia;;Jan 2023;43449.0;15492.0;all;;median;15492.0;10.0;83182.0;16476.0;83.18;16.48;;
Tigo;Bolivar, Colombia;;Jan 2023;9845.0;3134.0;all;;median;3134.0;12.0;58720.0;16887.0;58.72;16.89;;
Tigo;Boyaca, Colombia;;Jan 2023;5567.0;1894.0;all;;median;1894.0;14.0;26985.0;12804.0;26.99;12.8;;
Tigo;Caldas, Colombia;;Jan 2023;17906.0;5936.0;all;;median;5936.0;27.0;61733.0;10669.0;61.73;10.67;;
Tigo;Casanare, Colombia;;Jan 2023;1.0;1.0;all;;median;1.0;38.0;21258.0;11444.0;21.26;11.44;;
Tigo;Cauca Department, Colombia;;Jan 2023;4515.0;1270.0;all;;median;1270.0;18.0;31305.0;15640.0;31.31;15.64;;
Tigo;Cesar, Colombia;;Jan 2023;5973.0;1720.0;all;;median;1720.0;19.0;60119.0;17701.0;60.12;17.7;;
Tigo;Choco, Colombia;;Jan 2023;20.0;13.0;all;;median;13.0;22.0;9317.0;12630.0;9.32;12.63;;
Tigo;Cordoba, Colombia;;Jan 2023;4540.0;1499.0;all;;median;1499.0;17.0;55286.0;18937.0;55.29;18.94;;
Tigo;Cundinamarca, Colombia;;Jan 2023;7429.0;2011.0;all;;median;2011.0;10.0;55909.0;20457.0;55.91;20.46;;
Tigo;Huila, Colombia;;Jan 2023;4.0;4.0;all;;median;4.0;35.0;13394.0;14413.0;13.39;14.41;;
Tigo;La Guajira, Colombia;;Jan 2023;262.0;79.0;all;;median;79.0;24.0;190778.0;86093.0;190.78;86.09;;
Tigo;Magdalena, Colombia;;Jan 2023;5420.0;1777.0;all;;median;1777.0;13.0;69814.0;15998.0;69.81;16.0;;
Tigo;Meta, Colombia;;Jan 2023;2558.0;743.0;all;;median;743.0;15.0;56085.0;20102.0;56.09;20.1;;
Tigo;Narino, Colombia;;Jan 2023;2424.0;777.0;all;;median;777.0;23.0;62338.0;16249.0;62.34;16.25;;
Tigo;North Santander, Colombia;;Jan 2023;5210.0;1626.0;all;;median;1626.0;28.0;58990.0;17113.0;58.99;17.11;;
Tigo;Putumayo, Colombia;;Jan 2023;1.0;1.0;all;;median;1.0;42.0;20821.0;19302.0;20.82;19.3;;
Tigo;Quindio, Colombia;;Jan 2023;4853.0;1535.0;all;;median;1535.0;26.0;84478.0;11443.0;84.48;11.44;;
Tigo;Risaralda, Colombia;;Jan 2023;16278.0;4809.0;all;;median;4809.0;18.0;68847.0;17937.0;68.85;17.94;;
Tigo;San Andrés and Providencia, Colombia;;Jan 2023;74.0;37.0;all;;median;37.0;17.0;17332.0;23128.0;17.33;23.13;;
Tigo;Santander Department, Colombia;;Jan 2023;19534.0;6476.0;all;;median;6476.0;30.0;72464.0;13356.0;72.46;13.36;;
Tigo;Sucre, Colombia;;Jan 2023;2257.0;829.0;all;;median;829.0;16.0;76137.0;20801.0;76.14;20.8;;
Tigo;Tolima, Colombia;;Jan 2023;4774.0;1363.0;all;;median;1363.0;29.0;60097.0;20237.0;60.1;20.24;;
Tigo;Valle del Cauca, Colombia;;Jan 2023;26780.0;8370.0;all;;median;8370.0;15.0;53601.0;13461.0;53.6;13.46;;
EMCALI;Cauca Department, Colombia;;Jan 2023;97.0;21.0;all;;median;21.0;14.0;10150.0;4494.0;10.15;4.49;;
EMCALI;Valle del Cauca, Colombia;;Jan 2023;14185.0;4217.0;all;;median;4217.0;7.0;42821.0;37011.0;42.82;37.01;;
Tigo;Antioquia, Colombia;;feb-23;190039.0;62657.0;all;;median;62657.0;9.0;89329.0;20691.0;89.33;20.69;;
Tigo;Arauca, Colombia;;feb-23;38.0;9.0;all;;median;9.0;14.0;9422.0;7890.0;9.42;7.89;;
Tigo;Atlantico, Colombia;;feb-23;15146.0;5015.0;all;;median;5015.0;10.0;76429.0;16917.0;76.43;16.92;;
Tigo;Bogota, Colombia;;feb-23;46864.0;16453.0;all;;median;16453.0;10.0;84624.0;17754.0;84.62;17.75;;
Tigo;Bolivar, Colombia;;feb-23;9573.0;2939.0;all;;median;2939.0;12.0;61818.0;18781.0;61.82;18.78;;
Tigo;Boyaca, Colombia;;feb-23;5347.0;1718.0;all;;median;1718.0;15.0;43844.0;13476.0;43.84;13.48;;
Tigo;Caldas, Colombia;;feb-23;16111.0;5430.0;all;;median;5430.0;29.0;65765.0;11081.0;65.77;11.08;;
Tigo;Casanare, Colombia;;feb-23;15.0;2.0;all;;median;2.0;37.0;11863.0;8100.0;11.86;8.1;;
Tigo;Cauca Department, Colombia;;feb-23;3701.0;1190.0;all;;median;1190.0;16.0;36186.0;17788.0;36.19;17.79;;
