Aggregate Date;municipio;region;connection_type;provider;test_count;performance_sample_count;mean_download_speed_mbps;download_speed;mean_upload_mbps;upload_speed;latency;jitter;mes;año;periodo;sample_count;mean_download_mbps;mean_latency_ms;mean_jitter;Indice_Descarga;Indice_Carga;Indice_Latencia;Indice_Jitter;Indice_CRC
2022-06-01;BOGOTA;Bogota;All Fixed;All Providers Combined;775651;237493.0;121.936;91.865;88.031;32.515;8.0;5.0;6;2022;2022-06;;;;;5.630736842105263;1.3896464646464646;25.0;9.0;41.020383306751725
2022-03-01;MEDELLIN;Antioquia;All Fixed;All Providers Combined;264000;80357.0;96.739;66.163;47.699;19.231;11.0;5.0;3;2022;2022-03;;;;;3.466357894736842;0.7187373737373738;25.0;9.0;38.185095268474214
2022-09-01;INIRIDA;Guainia;All Fixed;All Providers Combined;36;11.0;11.109;0.829;10.875;0.482;653.0;103.0;9;2022;2022-09;;;;;0.0;0.0;0.0;0.0;0.0
2022-06-01;YOPAL;Casanare;All Fixed;All Providers Combined;5377;1386.0;70.901;44.228;26.957;22.813;17.0;9.0;6;2022;2022-06;;;;;1.6192000000000002;0.8996464646464646;25.0;8.2;35.71884646464646
2022-10-01;SANTA MARTA;Magdalena;All Fixed;All Providers Combined;17913;5271.0;102.312;61.928;69.785;28.41;16.0;6.0;10;2022;2022-10;;;;;3.1097263157894734;1.1823232323232322;25.0;8.8;38.09204954811271
2022-01-01;SAN JOSE DEL GUAVIARE;Guaviare;All Fixed;All Providers Combined;894;181.0;20.381;9.376;21.044;11.959;20.0;18.0;1;2022;2022-01;;;;;0.0;0.3514646464646465;25.0;6.4;31.751464646464648
2022-01-01;MEDELLIN;Antioquia;All Fixed;All Providers Combined;221028;69743.0;88.88;60.865;43.127;13.365;11.0;5.0;1;2022;2022-01;;;;;3.0202105263157897;0.42247474747474745;25.0;9.0;37.44268527379054
2022-03-01;CUCUTA;North Santander;All Fixed;All Providers Combined;29585;8781.0;89.153;53.996;42.996;19.936;23.0;7.0;3;2022;2022-03;;;;;2.441768421052632;0.7543434343434343;25.0;8.6;36.79611185539606
2022-02-01;YOPAL;Casanare;All Fixed;All Providers Combined;6290;1789.0;63.857;41.748;18.115;14.516;18.0;10.0;2;2022;2022-02;;;;;1.4103578947368418;0.4806060606060606;25.0;8.0;34.8909639553429
2022-02-01;CUCUTA;North Santander;All Fixed;All Providers Combined;28164;8740.0;88.516;52.808;37.371;17.305;23.0;7.0;2;2022;2022-02;;;;;2.3417263157894737;0.6214646464646465;25.0;8.6;36.56319096225412
2022-02-01;SINCELEJO;Sucre;All Fixed;All Providers Combined;6471;2062.0;70.068;44.23;28.186;10.717;17.0;6.0;2;2022;2022-02;;;;;1.6193684210526311;0.28873737373737374;25.0;8.8;35.70810579479
2022-12-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;12360;3833.0;94.209;61.099;38.473;28.364;19.0;7.0;12;2022;2022-12;;;;;3.039915789473684;1.18;25.0;8.6;37.81991578947368
2022-11-01;PEREIRA;Risaralda;All Fixed;All Providers Combined;24840;7116.0;110.238;72.958;47.034;27.473;20.0;6.0;11;2022;2022-11;;;;;4.038568421052632;1.1349999999999998;25.0;8.8;38.97356842105263
2022-12-01;INIRIDA;Guainia;All Fixed;All Providers Combined;243;10.0;24.115;6.04;5.437;2.517;76.0;157.0;12;2022;2022-12;;;;;0.0;0.0;8.0;0.0;8.0
2022-03-01;SAN JOSE DEL GUAVIARE;Guaviare;All Fixed;All Providers Combined;788;217.0;32.279;7.85;33.141;9.311;15.0;16.0;3;2022;2022-03;;;;;0.0;0.21772727272727274;25.0;6.8;32.01772727272727
2022-06-01;MOCOA;Putumayo;All Fixed;All Providers Combined;2176;568.0;42.389;26.858;36.372;27.454;23.0;7.0;6;2022;2022-06;;;;;0.1564631578947369;1.1340404040404042;25.0;8.6;34.89050356193514
2022-01-01;QUIBDO;Choco;All Fixed;All Providers Combined;1093;344.0;14.261;9.443;12.087;6.866;34.0;22.0;1;2022;2022-01;;;;;0.0;0.09424242424242422;22.0;5.6;27.694242424242425
2022-04-01;BARRANQUILLA;Atlantico;All Fixed;All Providers Combined;73012;21908.0;94.719;61.685;62.55;21.865;17.0;6.0;4;2022;2022-04;;;;;3.089263157894737;0.8517676767676766;25.0;8.8;37.74103083466241
2022-02-01;MOCOA;Putumayo;All Fixed;All Providers Combined;1240;284.0;25.215;17.52;26.037;19.734;26.0;21.0;2;2022;2022-02;;;;;0.0;0.7441414141414142;24.666666666666668;5.8;31.210808080808082
2022-05-01;MEDELLIN;Antioquia;All Fixed;All Providers Combined;259694;78388.0;108.909;74.127;58.332;21.817;11.0;4.0;5;2022;2022-05;;;;;4.137010526315789;0.8493434343434344;25.0;9.2;39.18635396065922
2022-08-01;CUCUTA;North Santander;All Fixed;All Providers Combined;26783;7929.0;106.858;70.978;62.006;28.701;22.0;7.0;8;2022;2022-08;;;;;3.871831578947368;1.1970202020202019;25.0;8.6;38.66885178096757
2022-03-01;YOPAL;Casanare;All Fixed;All Providers Combined;7064;2122.0;65.725;43.978;20.399;17.161;17.0;9.0;3;2022;2022-03;;;;;1.598147368421053;0.6141919191919193;25.0;8.2;35.41233928761297
2022-09-01;VALLEDUPAR;Cesar;All Fixed;All Providers Combined;13559;3885.0;108.79;76.855;61.974;28.194;21.0;6.0;9;2022;2022-09;;;;;4.366736842105264;1.1714141414141415;25.0;8.8;39.338150983519405
2022-09-01;NEIVA;Huila;All Fixed;All Providers Combined;18332;4519.0;97.09;65.512;50.068;30.238;20.0;8.0;9;2022;2022-09;;;;;3.411536842105263;1.2746464646464648;25.0;8.4;38.08618330675173
2022-03-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;22112;5397.0;71.004;46.847;25.37;18.481;20.0;8.0;3;2022;2022-03;;;;;1.8397473684210528;0.6808585858585859;25.0;8.4;35.92060595427964
2022-01-01;CALI;Valle del Cauca;All Fixed;All Providers Combined;146652;42992.0;90.094;58.294;54.636;19.816;19.0;7.0;1;2022;2022-01;;;;;2.803705263157894;0.7482828282828282;25.0;8.6;37.15198809144072
2022-11-01;INIRIDA;Guainia;All Fixed;All Providers Combined;37;12.0;32.328;13.713;9.898;9.234;89.0;37.0;11;2022;2022-11;;;;;0.0;0.21383838383838383;3.6666666666666665;2.6;6.48050505050505
2022-01-01;ARAUCA;Arauca;All Fixed;All Providers Combined;1080;371.0;15.958;9.059;9.176;4.645;22.0;10.0;1;2022;2022-01;;;;;0.0;0.0;25.0;8.0;33.0
2022-01-01;RIOHACHA;La Guajira;All Fixed;All Providers Combined;3893;1209.0;71.148;48.846;19.385;15.281;38.0;8.0;1;2022;2022-01;;;;;2.0080842105263157;0.5192424242424243;20.666666666666668;8.4;31.59399330143541
2022-07-01;MEDELLIN;Antioquia;All Fixed;All Providers Combined;212146;64115.0;126.674;91.317;59.772;24.242;10.0;4.0;7;2022;2022-07;;;;;5.58458947368421;0.9718181818181818;25.0;9.2;40.756407655502386
2022-12-01;CARTAGENA;Bolivar;All Fixed;All Providers Combined;23246;6672.0;132.571;98.909;103.451;36.926;8.0;4.0;12;2022;2022-12;;;;;6.2239157894736845;1.6124242424242425;25.0;9.2;42.03634003189792
2022-09-01;PASTO;Narino;All Fixed;All Providers Combined;12232;3776.0;93.202;59.165;45.343;27.183;23.0;7.0;9;2022;2022-09;;;;;2.8770526315789473;1.1203535353535354;25.0;8.6;37.59740616693248
2022-05-01;LETICIA;Amazonas;All Fixed;All Providers Combined;34;15.0;6.206;4.946;4.806;1.075;177.0;36.0;5;2022;2022-05;;;;;0.0;0.0;0.0;2.8;2.8
2022-01-01;POPAYAN;Cauca Department;All Fixed;All Providers Combined;18414;4999.0;65.818;43.677;19.383;11.182;20.0;8.0;1;2022;2022-01;;;;;1.5727999999999998;0.31222222222222223;25.0;8.4;35.285022222222224
2022-06-01;ARAUCA;Arauca;All Fixed;All Providers Combined;961;347.0;16.282;11.079;8.233;4.884;14.0;8.0;6;2022;2022-06;;;;;0.0;0.0;25.0;8.4;33.4
2022-06-01;SANTA MARTA;Magdalena;All Fixed;All Providers Combined;16908;5169.0;92.911;56.63;50.728;21.792;20.0;7.0;6;2022;2022-06;;;;;2.6635789473684213;0.8480808080808082;25.0;8.6;37.11165975544923
2022-10-01;ARAUCA;Arauca;All Fixed;All Providers Combined;873;298.0;26.851;11.214;20.515;4.905;18.0;9.0;10;2022;2022-10;;;;;0.0;0.0;25.0;8.2;33.2
